subject	item	sentcond	questcond	dependnum	starttime	endtime	subresp	correctresp	accuracy
62	29	 2	 6	1	25882462	25884060	6	6	1
62	13	 2	 6	1	25890411	25891788	6	6	1
62	26	 7	 6	1	25900226	25901746	6	6	1
62	22	 3	 6	1	25910707	25912089	6	6	1
62	8	 5	 7	1	25927743	25929795	7	7	1
62	25	 6	 7	1	25937989	25939473	7	7	1
62	32	 5	 6	1	25953327	25954757	6	6	1
62	6	 3	 7	1	25973628	25975427	7	7	1
62	20	 1	 6	1	26005359	26006977	6	6	1
62	23	 4	 7	1	26014775	26016434	7	7	1
62	16	 5	 7	1	26025483	26027273	7	7	1
62	12	 1	 7	1	26040092	26041988	7	7	1
62	10	 7	 7	1	26059093	26064063	7	7	1
62	4	 1	 7	1	26093974	26095893	7	7	1
62	7	 4	 6	1	26101870	26104173	6	6	1
62	28	 1	 7	1	26123051	26124791	7	7	1
62	9	 6	 6	1	26130363	26132047	6	6	1
62	30	 3	 6	1	26152744	26153873	6	6	1
62	1	 6	 7	1	26158624	26160345	7	7	1
62	24	 5	 7	1	26179366	26182375	6	7	0
62	19	 8	 6	1	26223665	26225694	6	6	1
62	27	 8	 7	1	26270770	26273085	7	7	1
62	14	 3	 6	1	26283247	26285236	6	6	1
62	3	 8	 6	1	26300704	26303403	6	6	1
62	21	 2	 6	1	26308639	26310016	6	6	1
62	18	 7	 7	1	26316032	26319807	6	7	0
63	83	 9	 6	1	5610056	5613017	6	6	1
63	82	 9	 7	1	5624439	5627126	6	7	0
63	81	 9	 7	1	5633345	5636509	7	7	1
63	3	 1	 6	1	5653719	5656457	6	6	1
63	27	 1	 7	1	5662636	5665130	7	7	1
63	26	 8	 6	1	5670506	5674715	6	6	1
63	32	 6	 6	1	5686502	5688467	6	6	1
63	23	 5	 7	1	5700870	5702743	7	7	1
63	14	 4	 6	1	5722275	5725152	6	6	1
63	1	 7	 7	1	5731116	5733676	7	7	1
63	31	 5	 7	1	5744020	5747706	7	7	1
63	24	 6	 7	1	5758033	5762325	7	7	1
63	16	 6	 7	1	5778847	5780887	7	7	1
63	7	 5	 6	1	5803345	5805895	6	6	1
63	2	 8	 6	1	5848899	5851111	6	6	1
63	8	 6	 7	1	5857273	5859441	7	7	1
63	22	 4	 6	1	5886627	5890608	7	6	0
63	19	 1	 6	1	5912777	5917665	6	6	1
63	13	 3	 6	1	5940479	5942117	6	6	1
63	21	 3	 6	1	5961699	5963338	6	6	1
63	25	 7	 7	1	5973493	5975455	7	7	1
63	5	 3	 7	1	5988067	5991481	7	7	1
63	20	 2	 6	1	5996316	5999102	6	6	1
63	4	 2	 7	1	6010270	6012595	7	7	1
63	12	 2	 7	1	6022076	6025049	7	7	1
63	10	 8	 7	1	6032054	6035297	7	7	1
63	15	 5	 6	1	6052233	6053679	6	6	1
63	29	 3	 6	1	6065971	6067676	6	6	1
63	18	 8	 7	1	6107877	6110398	7	7	1
63	30	 4	 6	1	6119624	6121089	6	6	1
63	28	 2	 7	1	6130646	6133161	7	7	1
63	11	 1	 7	1	6148517	6152425	7	7	1
63	6	 4	 7	1	6231266	6233518	7	7	1
63	9	 7	 6	1	6239809	6241586	6	6	1
63	17	 7	 6	1	6251784	6253846	6	6	1
64	82	 9	 7	1	10161424	10164188	6	7	0
64	81	 9	 7	1	10177630	10179210	7	7	1
64	83	 9	 6	1	10191669	10193122	6	6	1
64	17	 8	 6	1	10227412	10229565	6	6	1
64	1	 8	 7	1	10253905	10257053	6	7	0
64	32	 7	 6	1	10295412	10297281	6	6	1
64	7	 6	 6	1	10312564	10314860	6	6	1
64	3	 2	 6	1	10327100	10329572	6	6	1
64	26	 1	 6	1	10363298	10364612	6	6	1
64	10	 1	 7	1	10372188	10373890	7	7	1
64	8	 7	 7	1	10385959	10387761	7	7	1
64	4	 3	 7	1	10395003	10396604	7	7	1
64	12	 3	 7	1	10403260	10404505	7	7	1
64	14	 5	 6	1	10417638	10419479	6	6	1
64	25	 8	 7	1	10426563	10427669	7	7	1
64	30	 5	 6	1	10462711	10464202	6	6	1
64	23	 6	 7	1	10477527	10478504	7	7	1
64	28	 3	 7	1	10488391	10489900	7	7	1
64	20	 3	 6	1	10556724	10559346	6	6	1
64	15	 6	 6	1	10574798	10576275	6	6	1
64	11	 2	 7	1	10611135	10613702	7	7	1
64	9	 8	 6	1	10619832	10621849	6	6	1
64	13	 4	 6	1	10635154	10637162	6	6	1
64	21	 4	 6	1	10654409	10657234	6	6	1
64	24	 7	 7	1	10665024	10669426	6	7	0
64	29	 4	 6	1	10714512	10716841	6	6	1
64	16	 7	 7	1	10768691	10770604	7	7	1
64	22	 5	 6	1	10781341	10783222	6	6	1
64	5	 4	 7	1	10791701	10794586	7	7	1
64	19	 2	 6	1	10811531	10814233	6	6	1
64	27	 2	 7	1	10834157	10836071	6	7	0
64	18	 1	 7	1	10842234	10843443	7	7	1
64	6	 5	 7	1	10856901	10859061	7	7	1
64	31	 6	 7	1	10867504	10869015	7	7	1
64	2	 1	 6	1	10873696	10875131	6	6	1
