"","sub","item","cond","nstarted","ncompleted","nboundary","problem","flags_equal"
"3679",46,80,5,11,11,12,"no","yes"
"3680",46,33,6,12,12,12,"no","yes"
"3681",47,66,8,16,16,16,"no","yes"
"3682",47,13,3,16,16,16,"no","yes"
"3683",47,37,3,17,18,17,"yes","no"
"3684",47,26,8,15,15,15,"no","yes"
"3685",47,46,4,16,16,16,"no","yes"
"3686",47,24,6,13,13,13,"no","yes"
"3687",47,57,7,16,16,16,"no","yes"
"3688",47,64,6,13,14,13,"yes","no"
"3689",47,65,7,16,16,16,"no","yes"
"3690",47,30,4,11,11,11,"no","yes"
"3691",47,16,6,17,17,17,"no","yes"
"3692",47,27,1,14,14,14,"no","yes"
"3693",47,78,4,12,12,13,"no","yes"
"3694",47,44,2,13,13,13,"no","yes"
"3695",47,15,5,13,13,13,"no","yes"
"3696",47,11,1,14,14,14,"no","yes"
"3697",47,39,5,15,15,15,"no","yes"
"3698",47,22,4,15,15,15,"no","yes"
"3699",47,42,8,15,15,15,"no","yes"
"3700",47,5,3,16,17,16,"yes","no"
"3701",47,67,1,15,15,15,"no","yes"
"3702",47,48,6,16,16,16,"no","yes"
"3703",47,60,2,15,15,15,"no","yes"
"3704",47,69,3,14,14,14,"no","yes"
"3705",47,29,3,13,14,13,"yes","no"
"3706",47,68,2,12,12,13,"no","yes"
"3707",47,76,2,12,12,13,"no","yes"
"3708",47,55,5,15,15,15,"no","yes"
"3709",47,70,4,15,15,16,"no","yes"
"3710",47,79,5,13,13,13,"no","yes"
"3711",47,14,4,15,15,15,"no","yes"
"3712",47,43,1,15,15,15,"no","yes"
"3713",47,40,6,13,13,13,"no","yes"
"3714",47,4,2,16,16,16,"no","yes"
"3715",47,17,7,16,16,16,"no","yes"
"3716",47,20,2,11,11,14,"no","yes"
"3717",47,45,3,13,13,13,"no","yes"
"3718",47,38,4,16,16,16,"no","yes"
"3719",47,10,8,16,16,17,"no","yes"
"3720",47,21,3,12,12,13,"no","yes"
"3721",47,71,5,14,14,14,"no","yes"
"3722",47,9,7,13,13,17,"no","yes"
"3723",47,54,4,12,12,13,"no","yes"
"3724",47,59,1,15,15,15,"no","yes"
"3725",47,41,7,13,13,14,"no","yes"
"3726",47,31,5,15,15,15,"no","yes"
"3727",47,19,1,13,13,13,"no","yes"
"3728",47,1,7,14,14,14,"no","yes"
"3729",47,50,8,10,10,10,"no","yes"
"3730",47,51,1,13,13,13,"no","yes"
"3731",47,23,5,11,11,12,"no","yes"
"3732",47,58,8,14,14,15,"no","yes"
"3733",47,61,3,16,16,16,"no","yes"
"3734",47,53,3,13,14,14,"yes","no"
"3735",47,34,8,14,14,15,"no","yes"
"3736",47,18,8,10,10,11,"no","yes"
"3737",47,6,4,5,5,13,"no","yes"
"3738",47,7,5,13,13,14,"no","yes"
"3739",47,74,8,14,14,15,"no","yes"
"3740",47,35,1,15,16,16,"yes","no"
"3741",47,28,2,13,13,13,"no","yes"
"3742",47,75,1,12,12,13,"no","yes"
"3743",47,52,2,14,14,15,"no","yes"
"3744",47,49,7,9,9,12,"no","yes"
"3745",47,25,7,15,15,15,"no","yes"
"3746",47,8,6,7,7,17,"no","yes"
"3747",47,3,1,15,15,15,"no","yes"
"3748",47,56,6,10,10,10,"no","yes"
"3749",47,32,6,15,15,16,"no","yes"
"3750",47,47,5,10,10,13,"no","yes"
"3751",47,36,2,14,14,14,"no","yes"
"3752",47,33,7,3,3,12,"no","yes"
"3753",47,72,6,13,13,15,"no","yes"
"3754",47,77,3,17,17,17,"no","yes"
"3755",47,62,4,13,13,13,"no","yes"
"3756",47,63,5,14,14,14,"no","yes"
"3757",47,80,6,11,11,12,"no","yes"
"3758",47,12,2,15,15,15,"no","yes"
"3759",47,73,7,16,16,16,"no","yes"
"3760",47,2,8,13,13,15,"no","yes"
"3761",48,37,4,17,17,17,"no","yes"
"3762",48,13,4,16,16,16,"no","yes"
"3763",48,68,3,13,13,13,"no","yes"
"3764",48,14,5,15,15,15,"no","yes"
"3765",48,67,2,15,15,15,"no","yes"
"3766",48,43,2,15,15,15,"no","yes"
"3767",48,8,7,17,17,17,"no","yes"
"3768",48,16,7,17,17,17,"no","yes"
"3769",48,46,5,16,16,16,"no","yes"
"3770",48,36,3,14,14,14,"no","yes"
"3771",48,17,8,16,16,16,"no","yes"
"3772",48,58,1,15,15,15,"no","yes"
"3773",48,53,4,14,14,14,"no","yes"
"3774",48,32,7,16,16,16,"no","yes"
"3775",48,34,1,15,15,15,"no","yes"
"3776",48,27,2,14,14,14,"no","yes"
"3777",48,80,7,12,12,12,"no","yes"
"3778",48,48,7,16,16,16,"no","yes"
"3779",48,30,5,11,11,11,"no","yes"
"3780",48,62,5,13,13,13,"no","yes"
"3781",48,39,6,15,15,15,"no","yes"
"3782",48,52,3,15,15,15,"no","yes"
"3783",48,56,7,10,10,10,"no","yes"
"3784",48,10,1,16,16,17,"no","yes"
"3785",48,12,3,15,15,15,"no","yes"
"3786",48,31,6,15,15,15,"no","yes"
"3787",48,20,3,14,14,14,"no","yes"
"3788",48,23,6,12,12,12,"no","yes"
"3789",48,55,6,14,14,15,"no","yes"
"3790",48,51,2,13,13,13,"no","yes"
"3791",48,7,6,14,14,14,"no","yes"
"3792",48,5,4,15,15,16,"no","yes"
"3793",48,60,3,15,15,15,"no","yes"
"3794",48,73,8,16,16,16,"no","yes"
"3795",48,22,5,15,15,15,"no","yes"
"3796",48,57,8,16,16,16,"no","yes"
"3797",48,69,4,14,14,14,"no","yes"
"3798",48,28,3,13,13,13,"no","yes"
"3799",48,3,2,15,15,15,"no","yes"
"3800",48,2,1,15,15,15,"no","yes"
"3801",48,38,5,16,16,16,"no","yes"
"3802",48,29,4,13,13,13,"no","yes"
"3803",48,72,7,13,13,15,"no","yes"
"3804",48,71,6,14,14,14,"no","yes"
"3805",48,64,7,13,13,13,"no","yes"
"3806",48,41,8,14,14,14,"no","yes"
"3807",48,40,7,13,13,13,"no","yes"
"3808",48,59,2,15,15,15,"no","yes"
"3809",48,4,3,15,15,16,"no","yes"
"3810",48,21,4,13,13,13,"no","yes"
"3811",48,9,8,16,16,17,"no","yes"
"3812",48,42,1,15,15,15,"no","yes"
"3813",48,76,3,13,13,13,"no","yes"
"3814",48,19,2,13,13,13,"no","yes"
"3815",48,33,8,12,12,12,"no","yes"
"3816",48,70,5,16,16,16,"no","yes"
"3817",48,77,4,16,16,17,"no","yes"
"3818",48,44,3,13,13,13,"no","yes"
"3819",48,79,6,13,13,13,"no","yes"
"3820",48,18,1,11,11,11,"no","yes"
"3821",48,24,7,13,13,13,"no","yes"
"3822",48,54,5,13,13,13,"no","yes"
"3823",48,63,6,14,14,14,"no","yes"
"3824",48,78,5,13,13,13,"no","yes"
"3825",48,66,1,16,16,16,"no","yes"
"3826",48,1,8,14,14,14,"no","yes"
"3827",48,15,6,13,13,13,"no","yes"
"3828",48,6,5,13,13,13,"no","yes"
"3829",48,50,1,10,10,10,"no","yes"
"3830",48,75,2,13,13,13,"no","yes"
"3831",48,45,4,13,13,13,"no","yes"
"3832",48,25,8,15,15,15,"no","yes"
"3833",48,65,8,16,16,16,"no","yes"
"3834",48,74,1,15,15,15,"no","yes"
"3835",48,61,4,15,15,16,"no","yes"
"3836",48,11,2,13,13,14,"no","yes"
"3837",48,47,6,13,13,13,"no","yes"
"3838",48,49,8,12,12,12,"no","yes"
"3839",48,26,1,15,15,15,"no","yes"
"3840",48,35,2,16,16,16,"no","yes"
"3841",49,16,8,16,16,17,"no","yes"
"3842",49,62,6,13,13,13,"no","yes"
"3843",49,75,3,13,13,13,"no","yes"
"3844",49,24,8,13,13,13,"no","yes"
"3845",49,69,5,14,14,14,"no","yes"
"3846",49,7,7,14,14,14,"no","yes"
"3847",49,44,4,13,13,13,"no","yes"
"3848",49,55,7,15,15,15,"no","yes"
"3849",49,20,4,14,14,14,"no","yes"
"3850",49,14,6,14,14,15,"no","yes"
"3851",49,68,4,12,12,13,"no","yes"
"3852",49,26,2,15,15,15,"no","yes"
"3853",49,29,5,13,13,13,"no","yes"
"3854",49,51,3,13,13,13,"no","yes"
"3855",49,61,5,16,16,16,"no","yes"
"3856",49,67,3,15,15,15,"no","yes"
"3857",49,33,1,12,12,12,"no","yes"
"3858",49,47,7,13,13,13,"no","yes"
"3859",49,73,1,16,16,16,"no","yes"
"3860",49,2,2,15,15,15,"no","yes"
"3861",49,50,2,10,10,10,"no","yes"
"3862",49,76,4,11,11,13,"no","yes"
"3863",49,53,5,14,14,14,"no","yes"
"3864",49,71,7,14,14,14,"no","yes"
"3865",49,5,5,15,15,16,"no","yes"
"3866",49,15,7,12,12,13,"no","yes"
"3867",49,77,5,16,16,17,"no","yes"
"3868",49,60,4,12,12,15,"no","yes"
"3869",49,1,1,14,14,14,"no","yes"
"3870",49,35,3,16,16,16,"no","yes"
"3871",49,19,3,11,11,13,"no","yes"
"3872",49,10,2,16,16,17,"no","yes"
"3873",49,78,6,13,13,13,"no","yes"
"3874",49,70,6,16,16,16,"no","yes"
"3875",49,74,2,14,14,15,"no","yes"
"3876",49,41,1,14,14,14,"no","yes"
"3877",49,57,1,16,16,16,"no","yes"
"3878",49,11,3,14,14,14,"no","yes"
"3879",49,6,6,13,13,13,"no","yes"
"3880",49,23,7,12,12,12,"no","yes"
"3881",49,31,7,15,15,15,"no","yes"
"3882",49,12,4,15,15,15,"no","yes"
"3883",49,65,1,16,16,16,"no","yes"
"3884",49,66,2,15,15,16,"no","yes"
"3885",49,46,6,15,15,16,"no","yes"
"3886",49,52,4,14,14,15,"no","yes"
"3887",49,25,1,14,14,15,"no","yes"
"3888",49,18,2,11,11,11,"no","yes"
"3889",49,8,8,17,17,17,"no","yes"
"3890",49,4,4,15,15,16,"no","yes"
"3891",49,40,8,11,11,13,"no","yes"
"3892",49,28,4,12,12,13,"no","yes"
"3893",49,37,5,17,17,17,"no","yes"
"3894",49,30,6,11,11,11,"no","yes"
"3895",49,48,8,16,16,16,"no","yes"
"3896",49,58,2,14,14,15,"no","yes"
"3897",49,17,1,16,16,16,"no","yes"
"3898",49,43,3,15,15,15,"no","yes"
"3899",49,45,5,13,13,13,"no","yes"
"3900",49,38,6,15,15,16,"no","yes"
"3901",49,39,7,15,15,15,"no","yes"
"3902",49,13,5,15,15,16,"no","yes"
"3903",49,56,8,10,10,10,"no","yes"
"3904",49,32,8,15,15,16,"no","yes"
"3905",49,22,6,14,14,15,"no","yes"
"3906",49,9,1,16,16,17,"no","yes"
"3907",49,27,3,13,13,14,"no","yes"
"3908",49,72,8,14,14,15,"no","yes"
"3909",49,80,8,12,12,12,"no","yes"
"3910",49,21,5,13,13,13,"no","yes"
"3911",49,36,4,13,13,14,"no","yes"
"3912",49,3,3,15,15,15,"no","yes"
"3913",49,49,1,12,12,12,"no","yes"
"3914",49,42,2,15,15,15,"no","yes"
"3915",49,34,2,15,15,15,"no","yes"
"3916",49,79,7,13,13,13,"no","yes"
"3917",49,64,8,13,13,13,"no","yes"
"3918",49,54,6,13,13,13,"no","yes"
"3919",49,59,3,15,15,15,"no","yes"
"3920",49,63,7,14,14,14,"no","yes"
"3921",50,62,7,13,13,13,"no","yes"
"3922",50,18,3,11,11,11,"no","yes"
"3923",50,5,6,16,16,16,"no","yes"
"3924",50,13,6,16,16,16,"no","yes"
"3925",50,35,4,16,16,16,"no","yes"
"3926",50,61,6,16,16,16,"no","yes"
"3927",50,79,8,13,13,13,"no","yes"
"3928",50,74,3,15,15,15,"no","yes"
"3929",50,10,3,17,17,17,"no","yes"
"3930",50,7,8,14,14,14,"no","yes"
"3931",50,49,2,12,12,12,"no","yes"
"3932",50,59,4,15,15,15,"no","yes"
"3933",50,25,2,15,15,15,"no","yes"
"3934",50,33,2,12,12,12,"no","yes"
"3935",50,40,1,12,12,13,"no","yes"
"3936",50,80,1,12,12,12,"no","yes"
"3937",50,15,8,13,13,13,"no","yes"
"3938",50,60,5,15,15,15,"no","yes"
"3939",50,21,6,13,13,13,"no","yes"
"3940",50,70,7,16,16,16,"no","yes"
"3941",50,54,7,13,13,13,"no","yes"
"3942",50,42,3,15,15,15,"no","yes"
"3943",50,2,3,15,15,15,"no","yes"
"3944",50,77,6,17,17,17,"no","yes"
"3945",50,72,1,15,15,15,"no","yes"
"3946",50,22,7,15,15,15,"no","yes"
"3947",50,11,4,12,12,14,"no","yes"
"3948",50,45,6,13,13,13,"no","yes"
"3949",50,1,2,14,14,14,"no","yes"
"3950",50,27,4,14,14,14,"no","yes"
"3951",50,71,8,14,14,14,"no","yes"
"3952",50,29,6,13,13,13,"no","yes"
"3953",50,47,8,13,13,13,"no","yes"
"3954",50,56,1,10,10,10,"no","yes"
"3955",50,14,7,15,15,15,"no","yes"
"3956",50,31,8,15,15,15,"no","yes"
"3957",50,46,7,16,16,16,"no","yes"
"3958",50,48,1,16,16,16,"no","yes"
"3959",50,23,8,11,11,12,"no","yes"
"3960",50,26,3,15,15,15,"no","yes"
"3961",50,39,8,15,15,15,"no","yes"
"3962",50,75,4,13,13,13,"no","yes"
"3963",50,41,2,14,14,14,"no","yes"
"3964",50,24,1,13,13,13,"no","yes"
"3965",50,52,5,15,15,15,"no","yes"
"3966",50,78,7,13,13,13,"no","yes"
"3967",50,4,5,15,15,16,"no","yes"
"3968",50,34,3,15,15,15,"no","yes"
"3969",50,67,4,15,15,15,"no","yes"
"3970",50,3,4,15,15,15,"no","yes"
"3971",50,50,3,9,9,10,"no","yes"
"3972",50,57,2,16,16,16,"no","yes"
"3973",50,19,4,13,13,13,"no","yes"
"3974",50,51,4,13,13,13,"no","yes"
"3975",50,58,3,15,15,15,"no","yes"
"3976",50,66,3,16,16,16,"no","yes"
"3977",50,16,1,17,17,17,"no","yes"
"3978",50,8,1,17,17,17,"no","yes"
"3979",50,36,5,14,14,14,"no","yes"
"3980",50,69,6,14,14,14,"no","yes"
"3981",50,53,6,14,14,14,"no","yes"
"3982",50,55,8,15,15,15,"no","yes"
"3983",50,43,4,15,15,15,"no","yes"
"3984",50,20,5,14,14,14,"no","yes"
"3985",50,30,7,11,11,11,"no","yes"
"3986",50,32,1,16,16,16,"no","yes"
"3987",50,68,5,13,13,13,"no","yes"
"3988",50,63,8,14,14,14,"no","yes"
"3989",50,17,2,16,16,16,"no","yes"
"3990",50,65,2,15,15,16,"no","yes"
"3991",50,64,1,13,13,13,"no","yes"
"3992",50,9,2,17,17,17,"no","yes"
"3993",50,37,6,16,16,17,"no","yes"
"3994",50,12,5,15,15,15,"no","yes"
"3995",50,28,5,13,13,13,"no","yes"
"3996",50,76,5,13,13,13,"no","yes"
"3997",50,73,2,16,16,16,"no","yes"
"3998",50,6,7,13,13,13,"no","yes"
"3999",50,44,5,13,13,13,"no","yes"
"4000",50,38,7,16,16,16,"no","yes"
"4001",51,48,2,16,16,16,"no","yes"
"4002",51,51,5,13,13,13,"no","yes"
"4003",51,31,1,14,14,15,"no","yes"
"4004",51,68,6,13,13,13,"no","yes"
"4005",51,21,7,13,13,13,"no","yes"
"4006",51,67,5,15,15,15,"no","yes"
"4007",51,71,1,14,14,14,"no","yes"
"4008",51,17,3,16,16,16,"no","yes"
"4009",51,27,5,14,14,14,"no","yes"
"4010",51,6,8,13,13,13,"no","yes"
"4011",51,22,8,179,179,15,"yes","yes"
"4012",51,18,4,10,10,11,"no","yes"
"4013",51,25,3,15,15,15,"no","yes"
"4014",51,76,6,13,13,13,"no","yes"
"4015",51,72,2,15,15,15,"no","yes"
"4016",51,37,7,17,17,17,"no","yes"
"4017",51,45,7,13,13,13,"no","yes"
"4018",51,28,6,13,13,13,"no","yes"
"4019",51,2,4,15,15,15,"no","yes"
"4020",51,62,8,13,13,13,"no","yes"
"4021",51,34,4,15,16,15,"yes","no"
"4022",51,40,2,13,13,13,"no","yes"
"4023",51,4,6,16,16,16,"no","yes"
"4024",51,65,3,16,16,16,"no","yes"
"4025",51,70,8,16,16,16,"no","yes"
"4026",51,79,1,13,13,13,"no","yes"
"4027",51,47,1,13,13,13,"no","yes"
"4028",51,59,5,15,16,15,"yes","no"
"4029",51,60,6,14,15,15,"yes","no"
"4030",51,12,6,15,15,15,"no","yes"
"4031",51,52,6,15,15,15,"no","yes"
"4032",51,78,8,13,13,13,"no","yes"
"4033",51,35,5,15,15,16,"no","yes"
"4034",51,8,2,16,16,17,"no","yes"
"4035",51,14,8,14,14,15,"no","yes"
"4036",51,69,7,14,15,14,"yes","no"
"4037",51,64,2,13,14,13,"yes","no"
"4038",51,11,5,14,14,14,"no","yes"
"4039",51,55,1,15,15,15,"no","yes"
"4040",51,36,6,14,14,14,"no","yes"
"4041",51,63,1,14,14,14,"no","yes"
"4042",51,61,7,16,16,16,"no","yes"
"4043",51,50,4,10,10,10,"no","yes"
"4044",51,5,7,16,16,16,"no","yes"
"4045",51,7,1,14,14,14,"no","yes"
"4046",51,57,3,15,15,16,"no","yes"
"4047",51,66,4,15,15,16,"no","yes"
"4048",51,10,4,16,16,17,"no","yes"
"4049",51,44,6,13,13,13,"no","yes"
"4050",51,53,7,14,15,14,"yes","no"
"4051",51,43,5,15,15,15,"no","yes"
"4052",51,46,8,15,15,16,"no","yes"
"4053",51,56,2,10,10,10,"no","yes"
"4054",51,80,2,12,12,12,"no","yes"
"4055",51,58,4,13,13,15,"no","yes"
"4056",51,26,4,15,15,15,"no","yes"
"4057",51,41,3,14,14,14,"no","yes"
"4058",51,73,3,16,16,16,"no","yes"
"4059",51,20,6,14,14,14,"no","yes"
"4060",51,33,3,12,12,12,"no","yes"
"4061",51,54,8,13,13,13,"no","yes"
"4062",51,16,2,15,15,17,"no","yes"
"4063",51,3,5,15,15,15,"no","yes"
"4064",51,39,1,14,14,15,"no","yes"
"4065",51,42,4,15,15,15,"no","yes"
"4066",51,9,3,17,17,17,"no","yes"
"4067",51,74,4,14,14,15,"no","yes"
"4068",51,13,7,15,16,16,"yes","no"
"4069",51,30,8,10,10,11,"no","yes"
"4070",51,24,2,13,13,13,"no","yes"
"4071",51,32,2,15,15,16,"no","yes"
"4072",51,29,7,13,13,13,"no","yes"
"4073",51,15,1,13,13,13,"no","yes"
"4074",51,1,3,14,14,14,"no","yes"
"4075",51,23,1,12,12,12,"no","yes"
"4076",51,75,5,13,13,13,"no","yes"
"4077",51,38,8,15,15,16,"no","yes"
"4078",51,77,7,17,17,17,"no","yes"
"4079",51,49,3,12,12,12,"no","yes"
"4080",51,19,5,12,13,13,"yes","no"
"4081",52,1,4,14,14,14,"no","yes"
"4082",52,41,4,14,14,14,"no","yes"
"4083",52,23,2,12,12,12,"no","yes"
"4084",52,78,1,13,13,13,"no","yes"
"4085",52,12,7,15,15,15,"no","yes"
"4086",52,73,4,16,16,16,"no","yes"
"4087",52,79,2,13,13,13,"no","yes"
"4088",52,38,1,16,16,16,"no","yes"
"4089",52,51,6,13,13,13,"no","yes"
"4090",52,10,5,17,17,17,"no","yes"
"4091",52,15,2,13,13,13,"no","yes"
"4092",52,54,1,13,13,13,"no","yes"
"4093",52,50,5,10,10,10,"no","yes"
"4094",52,13,8,13,13,16,"no","yes"
"4095",52,9,4,17,17,17,"no","yes"
"4096",52,80,3,12,12,12,"no","yes"
"4097",52,36,7,25,25,14,"yes","yes"
"4098",52,42,5,15,15,15,"no","yes"
"4099",52,76,7,13,13,13,"no","yes"
"4100",52,18,5,10,10,11,"no","yes"
"4101",52,49,4,11,11,12,"no","yes"
"4102",52,64,3,13,13,13,"no","yes"
"4103",52,5,8,16,16,16,"no","yes"
"4104",52,8,3,17,17,17,"no","yes"
"4105",52,47,2,13,13,13,"no","yes"
"4106",52,40,3,13,13,13,"no","yes"
"4107",52,29,8,13,13,13,"no","yes"
"4108",52,55,2,15,15,15,"no","yes"
"4109",52,26,5,14,14,15,"no","yes"
"4110",52,21,8,11,11,13,"no","yes"
"4111",52,6,1,13,13,13,"no","yes"
"4112",52,14,1,15,15,15,"no","yes"
"4113",52,19,6,12,12,13,"no","yes"
"4114",52,77,8,16,16,17,"no","yes"
"4115",52,71,2,13,13,14,"no","yes"
"4116",52,65,4,11,11,16,"no","yes"
"4117",52,16,3,15,15,17,"no","yes"
"4118",52,62,1,13,13,13,"no","yes"
"4119",52,67,6,15,15,15,"no","yes"
"4120",52,75,6,12,12,13,"no","yes"
"4121",52,59,6,14,14,15,"no","yes"
"4122",52,2,5,15,15,15,"no","yes"
"4123",52,61,8,16,16,16,"no","yes"
"4124",52,44,7,13,13,13,"no","yes"
"4125",52,7,2,14,14,14,"no","yes"
"4126",52,43,6,15,15,15,"no","yes"
"4127",52,56,3,10,10,10,"no","yes"
"4128",52,34,5,14,14,15,"no","yes"
"4129",52,74,5,15,15,15,"no","yes"
"4130",52,66,5,14,14,16,"no","yes"
"4131",52,60,7,15,15,15,"no","yes"
"4132",52,72,3,15,15,15,"no","yes"
"4133",52,33,4,11,11,12,"no","yes"
"4134",52,68,7,13,13,13,"no","yes"
"4135",52,52,7,14,14,15,"no","yes"
"4136",52,31,2,15,15,15,"no","yes"
"4137",52,46,1,16,16,16,"no","yes"
"4138",52,70,1,15,15,16,"no","yes"
"4139",52,48,3,16,16,16,"no","yes"
"4140",52,4,7,16,16,16,"no","yes"
"4141",52,24,3,13,13,13,"no","yes"
"4142",52,58,5,15,15,15,"no","yes"
"4143",52,28,7,13,13,13,"no","yes"
"4144",52,22,1,15,15,15,"no","yes"
"4145",52,53,8,14,14,14,"no","yes"
"4146",52,45,8,13,13,13,"no","yes"
"4147",52,27,6,14,14,14,"no","yes"
"4148",52,25,4,11,11,15,"no","yes"
"4149",52,39,2,14,14,15,"no","yes"
"4150",52,63,2,12,12,14,"no","yes"
"4151",52,37,8,17,17,17,"no","yes"
"4152",52,17,4,16,16,16,"no","yes"
"4153",52,3,6,13,13,15,"no","yes"
"4154",52,32,3,16,16,16,"no","yes"
"4155",52,35,6,16,16,16,"no","yes"
"4156",52,30,1,11,11,11,"no","yes"
"4157",52,20,7,14,14,14,"no","yes"
"4158",52,57,4,16,16,16,"no","yes"
"4159",52,11,6,14,14,14,"no","yes"
"4160",52,69,8,14,14,14,"no","yes"
"4161",53,37,1,17,17,17,"no","yes"
"4162",53,65,5,16,16,16,"no","yes"
"4163",53,77,1,17,17,17,"no","yes"
"4164",53,79,3,13,13,13,"no","yes"
"4165",53,53,1,14,14,14,"no","yes"
"4166",53,61,1,15,15,16,"no","yes"
"4167",53,15,3,13,13,13,"no","yes"
"4168",53,39,3,15,15,15,"no","yes"
"4169",53,71,3,14,14,14,"no","yes"
"4170",53,63,3,14,14,14,"no","yes"
"4171",53,40,4,13,13,13,"no","yes"
"4172",53,80,4,12,12,12,"no","yes"
"4173",53,5,1,16,16,16,"no","yes"
"4174",53,41,5,14,14,14,"no","yes"
"4175",53,48,4,16,16,16,"no","yes"
"4176",53,45,1,13,13,13,"no","yes"
"4177",53,44,8,13,13,13,"no","yes"
"4178",53,78,2,13,13,13,"no","yes"
"4179",53,26,6,15,15,15,"no","yes"
"4180",53,67,7,15,15,15,"no","yes"
"4181",53,75,7,13,13,13,"no","yes"
"4182",53,62,2,13,13,13,"no","yes"
"4183",53,38,2,16,16,16,"no","yes"
"4184",53,4,8,16,16,16,"no","yes"
"4185",53,12,8,15,15,15,"no","yes"
"4186",53,76,8,13,13,13,"no","yes"
"4187",53,36,8,14,14,14,"no","yes"
"4188",53,13,1,16,16,16,"no","yes"
"4189",53,42,6,15,15,15,"no","yes"
"4190",53,51,7,13,13,13,"no","yes"
"4191",53,22,2,14,14,15,"no","yes"
"4192",53,72,4,15,15,15,"no","yes"
"4193",53,17,5,16,16,16,"no","yes"
"4194",53,25,5,15,15,15,"no","yes"
"4195",53,69,1,14,14,14,"no","yes"
"4196",53,2,6,14,14,15,"no","yes"
"4197",53,66,6,15,15,16,"no","yes"
"4198",53,34,6,15,15,15,"no","yes"
"4199",53,32,4,16,16,16,"no","yes"
"4200",53,24,4,13,13,13,"no","yes"
"4201",53,49,5,12,12,12,"no","yes"
"4202",53,70,2,14,14,16,"no","yes"
"4203",53,9,5,17,17,17,"no","yes"
"4204",53,28,8,13,13,13,"no","yes"
"4205",53,3,7,14,14,15,"no","yes"
"4206",53,1,5,13,13,14,"no","yes"
"4207",53,58,6,14,14,15,"no","yes"
"4208",53,57,5,15,15,16,"no","yes"
"4209",53,35,7,16,16,16,"no","yes"
"4210",53,64,4,13,13,13,"no","yes"
"4211",53,18,6,10,10,11,"no","yes"
"4212",53,30,2,11,11,11,"no","yes"
"4213",53,14,2,14,14,15,"no","yes"
"4214",53,47,3,13,13,13,"no","yes"
"4215",53,54,2,13,13,13,"no","yes"
"4216",53,20,8,13,13,14,"no","yes"
"4217",53,31,3,15,15,15,"no","yes"
"4218",53,11,7,14,14,14,"no","yes"
"4219",53,56,4,10,10,10,"no","yes"
"4220",53,59,7,15,15,15,"no","yes"
"4221",53,21,1,13,13,13,"no","yes"
"4222",53,10,6,15,15,17,"no","yes"
"4223",53,16,4,17,17,17,"no","yes"
"4224",53,68,8,13,13,13,"no","yes"
"4225",53,19,7,12,12,13,"no","yes"
"4226",53,7,3,14,14,14,"no","yes"
"4227",53,55,3,15,15,15,"no","yes"
"4228",53,52,8,15,15,15,"no","yes"
"4229",53,60,8,15,15,15,"no","yes"
"4230",53,23,3,12,12,12,"no","yes"
"4231",53,29,1,13,13,13,"no","yes"
"4232",53,43,7,15,15,15,"no","yes"
"4233",53,33,5,12,12,12,"no","yes"
"4234",53,73,5,16,16,16,"no","yes"
"4235",53,6,2,12,12,13,"no","yes"
"4236",53,8,4,17,17,17,"no","yes"
"4237",53,74,6,15,15,15,"no","yes"
"4238",53,27,7,14,14,14,"no","yes"
"4239",53,50,6,10,10,10,"no","yes"
"4240",53,46,2,16,16,16,"no","yes"
"4241",54,5,2,16,16,16,"no","yes"
"4242",54,31,4,48,48,15,"yes","yes"
"4243",54,15,4,13,13,13,"no","yes"
"4244",54,11,8,13,13,14,"no","yes"
"4245",54,61,2,16,16,16,"no","yes"
"4246",54,79,4,12,12,13,"no","yes"
"4247",54,76,1,13,13,13,"no","yes"
"4248",54,44,1,8,8,13,"no","yes"
"4249",54,19,8,13,13,13,"no","yes"
"4250",54,7,4,14,14,14,"no","yes"
"4251",54,43,8,15,15,15,"no","yes"
"4252",54,23,4,11,11,12,"no","yes"
"4253",54,4,1,16,16,16,"no","yes"
"4254",54,24,5,63,63,13,"yes","yes"
"4255",54,38,3,11,11,16,"no","yes"
"4256",54,53,2,14,14,14,"no","yes"
"4257",54,8,5,17,17,17,"no","yes"
"4258",54,2,7,14,14,15,"no","yes"
"4259",54,72,5,15,15,15,"no","yes"
"4260",54,51,8,73,73,13,"yes","yes"
"4261",54,71,4,14,14,14,"no","yes"
"4262",54,80,5,12,12,12,"no","yes"
"4263",54,57,6,15,15,16,"no","yes"
"4264",54,52,1,15,15,15,"no","yes"
"4265",54,10,7,16,16,17,"no","yes"
"4266",54,26,7,15,15,15,"no","yes"
"4267",54,20,1,14,14,14,"no","yes"
"4268",54,25,6,14,14,15,"no","yes"
"4269",54,29,2,13,13,13,"no","yes"
"4270",54,77,2,13,13,17,"no","yes"
"4271",54,50,7,10,10,10,"no","yes"
"4272",54,40,5,13,13,13,"no","yes"
"4273",54,49,6,12,12,12,"no","yes"
"4274",54,37,2,17,17,17,"no","yes"
"4275",54,66,7,16,16,16,"no","yes"
"4276",54,22,3,15,15,15,"no","yes"
"4277",54,35,8,16,16,16,"no","yes"
"4278",54,70,3,16,16,16,"no","yes"
"4279",54,64,5,13,13,13,"no","yes"
"4280",54,74,7,15,15,15,"no","yes"
"4281",54,36,1,14,14,14,"no","yes"
"4282",54,65,6,16,16,16,"no","yes"
"4283",54,41,6,14,14,14,"no","yes"
"4284",54,13,2,16,16,16,"no","yes"
