"","sub","item","seq","cond","nfix","deg"
"3160",40,40,25,7,12,"20"
"3161",40,41,74,8,12,"0"
"3162",40,42,26,1,19,"20"
"3163",40,43,28,2,15,"0"
"3164",40,44,16,3,15,"20"
"3165",40,45,48,4,13,"0"
"3166",40,46,4,5,15,"20"
"3167",40,47,41,6,16,"0"
"3168",40,48,9,7,13,"20"
"3169",40,49,53,8,9,"0"
"3170",40,50,52,1,10,"20"
"3171",40,51,3,2,17,"0"
"3172",40,52,44,3,12,"20"
"3173",40,53,34,4,15,"0"
"3174",40,54,10,5,15,"20"
"3175",40,55,12,6,12,"0"
"3176",40,56,58,7,13,"20"
"3177",40,57,56,8,12,"0"
"3178",40,58,80,1,12,"20"
"3179",40,59,21,2,13,"0"
"3180",40,60,5,3,16,"20"
"3181",40,61,22,4,17,"0"
"3182",40,62,14,5,15,"20"
"3183",40,63,15,6,14,"0"
"3184",40,64,11,7,10,"20"
"3185",40,65,50,8,15,"0"
"3186",40,66,2,1,17,"20"
"3187",40,67,70,2,19,"0"
"3188",40,68,51,3,9,"20"
"3189",40,69,73,4,12,"0"
"3190",40,70,33,5,13,"20"
"3191",40,71,42,6,13,"0"
"3192",40,72,37,7,18,"20"
"3193",40,73,46,8,14,"0"
"3194",40,74,54,1,13,"20"
"3195",40,75,65,2,12,"0"
"3196",40,76,19,3,17,"20"
"3197",40,77,49,4,13,"0"
"3198",40,78,29,5,13,"20"
"3199",40,79,78,6,13,"0"
"3200",40,80,24,7,14,"20"
"3201",41,1,67,1,8,"20"
"3202",41,2,71,2,9,"0"
"3203",41,3,6,3,9,"20"
"3204",41,4,21,4,8,"0"
"3205",41,5,29,5,9,"20"
"3206",41,6,37,6,9,"0"
"3207",41,7,23,7,7,"20"
"3208",41,8,1,8,8,"0"
"3209",41,9,58,1,8,"20"
"3210",41,10,36,2,8,"0"
"3211",41,11,64,3,6,"20"
"3212",41,12,2,4,8,"0"
"3213",41,13,49,5,7,"20"
"3214",41,14,35,6,8,"0"
"3215",41,15,77,7,7,"20"
"3216",41,16,63,8,8,"0"
"3217",41,17,60,1,9,"20"
"3218",41,18,24,2,7,"0"
"3219",41,19,41,3,7,"20"
"3220",41,20,47,4,7,"0"
"3221",41,21,8,5,10,"20"
"3222",41,22,33,6,8,"0"
"3223",41,23,19,7,7,"20"
"3224",41,24,17,8,9,"0"
"3225",41,25,51,1,7,"20"
"3226",41,26,32,2,8,"0"
"3227",41,27,20,3,8,"20"
"3228",41,28,3,4,8,"0"
"3229",41,29,80,5,8,"20"
"3230",41,30,9,6,7,"0"
"3231",41,31,43,7,9,"20"
"3232",41,32,50,8,8,"0"
"3233",41,33,15,1,6,"20"
"3234",41,34,31,2,10,"0"
"3235",41,35,52,3,8,"20"
"3236",41,36,25,4,17,"0"
"3237",41,37,53,5,7,"20"
"3238",41,38,62,6,9,"0"
"3239",41,39,18,7,10,"20"
"3240",41,40,42,8,9,"0"
"3241",41,41,30,1,8,"20"
"3242",41,42,73,2,8,"0"
"3243",41,43,59,3,7,"20"
"3244",41,44,68,4,8,"0"
"3245",41,45,70,5,6,"20"
"3246",41,46,72,6,9,"0"
"3247",41,47,12,7,8,"20"
"3248",41,48,39,8,10,"0"
"3249",41,49,16,1,8,"20"
"3250",41,50,13,2,6,"0"
"3251",41,51,44,3,8,"20"
"3252",41,52,75,4,9,"0"
"3253",41,53,22,5,8,"20"
"3254",41,54,46,6,8,"0"
"3255",41,55,55,7,8,"20"
"3256",41,56,76,8,6,"0"
"3257",41,57,27,1,10,"20"
"3258",41,58,56,2,10,"0"
"3259",41,59,38,3,8,"20"
"3260",41,60,61,4,7,"0"
"3261",41,61,5,5,10,"20"
"3262",41,62,26,6,13,"0"
"3263",41,63,79,7,9,"20"
"3264",41,64,40,8,10,"0"
"3265",41,65,48,1,10,"20"
"3266",41,66,65,2,11,"0"
"3267",41,67,74,3,9,"20"
"3268",41,68,14,4,8,"0"
"3269",41,69,4,5,7,"20"
"3270",41,70,54,6,8,"0"
"3271",41,71,45,7,8,"20"
"3272",41,72,78,8,9,"0"
"3273",41,73,57,1,9,"20"
"3274",41,74,69,2,8,"0"
"3275",41,75,66,3,8,"20"
"3276",41,76,34,4,9,"0"
"3277",41,77,11,5,10,"20"
"3278",41,78,28,6,6,"0"
"3279",41,79,10,7,8,"20"
"3280",41,80,7,8,9,"0"
"3281",42,1,32,2,12,"0"
"3282",42,2,1,3,14,"20"
"3283",42,3,3,4,16,"0"
"3284",42,4,22,5,18,"20"
"3285",42,5,14,6,19,"0"
"3286",42,6,60,7,16,"20"
"3287",42,7,12,8,16,"0"
"3288",42,8,20,1,18,"20"
"3289",42,9,28,2,18,"0"
"3290",42,10,50,3,18,"20"
"3291",42,11,10,4,14,"0"
"3292",42,12,45,5,14,"20"
"3293",42,13,57,6,15,"0"
"3294",42,14,21,7,20,"20"
"3295",42,15,36,8,12,"0"
"3296",42,16,23,1,27,"20"
"3297",42,17,30,2,22,"0"
"3298",42,18,63,3,17,"20"
"3299",42,19,48,4,13,"0"
"3300",42,20,42,5,13,"20"
"3301",42,21,47,6,12,"0"
"3302",42,22,38,7,17,"20"
"3303",42,23,34,8,12,"0"
"3304",42,24,70,1,15,"20"
"3305",42,25,62,2,14,"0"
"3306",42,26,58,3,15,"20"
"3307",42,27,68,4,12,"0"
"3308",42,28,6,5,15,"20"
"3309",42,29,24,6,15,"0"
"3310",42,30,53,7,12,"20"
"3311",42,31,78,8,17,"0"
"3312",42,32,7,1,16,"20"
"3313",42,33,11,2,11,"0"
"3314",42,34,66,3,15,"20"
"3315",42,35,44,4,11,"0"
"3316",42,36,19,5,15,"20"
"3317",42,37,56,6,14,"0"
"3318",42,38,52,7,16,"20"
"3319",42,39,37,8,17,"0"
"3320",42,40,27,1,14,"20"
"3321",42,41,74,2,13,"0"
"3322",42,42,75,3,15,"20"
"3323",42,43,15,4,13,"0"
"3324",42,44,71,5,11,"20"
"3325",42,45,55,6,14,"0"
"3326",42,46,65,7,13,"20"
"3327",42,47,49,8,12,"0"
"3328",42,48,29,1,16,"20"
"3329",42,49,41,2,12,"0"
"3330",42,50,16,3,13,"20"
"3331",42,51,54,4,13,"0"
"3332",42,52,4,5,15,"20"
"3333",42,53,18,6,16,"0"
"3334",42,54,17,7,24,"20"
"3335",42,55,72,8,16,"0"
"3336",42,56,9,1,12,"20"
"3337",42,57,80,2,13,"0"
"3338",42,58,79,3,15,"20"
"3339",42,59,46,4,15,"0"
"3340",42,60,77,5,13,"20"
"3341",42,61,61,6,15,"0"
"3342",42,62,8,7,19,"20"
"3343",42,63,59,8,15,"0"
"3344",42,64,31,1,15,"20"
"3345",42,65,43,2,17,"0"
"3346",42,66,35,3,15,"20"
"3347",42,67,5,4,16,"0"
"3348",42,68,2,5,16,"20"
"3349",42,69,40,6,11,"0"
"3350",42,70,51,7,25,"20"
"3351",42,71,76,8,15,"0"
"3352",42,72,67,1,10,"20"
"3353",42,73,26,2,16,"0"
"3354",42,74,73,3,18,"20"
"3355",42,75,64,4,11,"0"
"3356",42,76,33,5,13,"20"
"3357",42,77,13,6,13,"0"
"3358",42,78,39,7,12,"20"
"3359",42,79,25,8,15,"0"
"3360",42,80,69,1,13,"20"
"3361",43,1,73,3,6,"20"
"3362",43,2,75,4,8,"0"
"3363",43,3,6,5,6,"20"
"3364",43,4,21,6,10,"0"
"3365",43,5,12,7,11,"20"
"3366",43,6,78,8,8,"0"
"3367",43,7,10,1,8,"20"
"3368",43,8,22,2,8,"0"
"3369",43,9,29,3,11,"20"
"3370",43,10,16,4,9,"0"
"3371",43,11,51,5,9,"20"
"3372",43,12,20,6,10,"0"
"3373",43,13,33,7,9,"20"
"3374",43,14,80,8,26,"0"
"3375",43,15,17,1,7,"20"
"3376",43,16,79,2,10,"0"
"3377",43,17,71,3,8,"20"
"3378",43,18,46,4,7,"0"
"3379",43,19,25,5,7,"20"
"3380",43,20,31,6,7,"0"
"3381",43,21,77,7,9,"20"
"3382",43,22,34,8,11,"0"
"3383",43,23,9,1,7,"20"
"3384",43,24,61,2,8,"0"
"3385",43,25,59,3,12,"20"
"3386",43,26,13,4,11,"0"
"3387",43,27,63,5,9,"20"
"3388",43,28,27,6,11,"0"
"3389",43,29,11,7,13,"20"
"3390",43,30,7,8,9,"0"
"3391",43,31,36,1,9,"20"
"3392",43,32,65,2,9,"0"
"3393",43,33,40,3,9,"20"
"3394",43,34,43,4,9,"0"
"3395",43,35,5,5,7,"20"
"3396",43,36,24,6,9,"0"
"3397",43,37,23,7,10,"20"
"3398",43,38,62,8,8,"0"
"3399",43,39,70,1,8,"20"
"3400",43,40,54,2,8,"0"
"3401",43,41,45,3,7,"20"
"3402",43,42,49,4,11,"0"
"3403",43,43,72,5,10,"20"
"3404",43,44,47,6,10,"0"
"3405",43,45,26,7,5,"20"
"3406",43,46,58,8,11,"0"
"3407",43,47,14,1,6,"20"
"3408",43,48,2,2,11,"0"
"3409",43,49,8,3,6,"20"
"3410",43,50,32,4,7,"0"
"3411",43,51,56,5,8,"20"
"3412",43,52,39,6,7,"0"
"3413",43,53,28,7,12,"20"
"3414",43,54,68,8,8,"0"
"3415",43,55,44,1,9,"20"
"3416",43,56,66,2,6,"0"
"3417",43,57,48,3,9,"20"
"3418",43,58,1,4,11,"0"
"3419",43,59,57,5,8,"20"
"3420",43,60,38,6,8,"0"
"3421",43,61,64,7,7,"20"
"3422",43,62,55,8,10,"0"
"3423",43,63,53,1,10,"20"
"3424",43,64,3,2,9,"0"
"3425",43,65,50,3,8,"20"
"3426",43,66,18,4,9,"0"
"3427",43,67,41,5,9,"20"
"3428",43,68,15,6,10,"0"
"3429",43,69,76,7,7,"20"
"3430",43,70,52,8,13,"0"
"3431",43,71,67,1,8,"20"
"3432",43,72,69,2,9,"0"
"3433",43,73,35,3,10,"20"
"3434",43,74,30,4,9,"0"
"3435",43,75,4,5,9,"20"
"3436",43,76,19,6,11,"0"
"3437",43,77,60,7,7,"20"
"3438",43,78,42,8,8,"0"
"3439",43,79,37,1,11,"20"
"3440",43,80,74,2,10,"0"
"3441",44,1,79,4,24,"0"
"3442",44,2,28,5,10,"20"
"3443",44,3,43,6,9,"0"
"3444",44,4,30,7,10,"20"
"3445",44,5,44,8,10,"0"
"3446",44,6,78,1,11,"20"
"3447",44,7,37,2,11,"0"
"3448",44,8,46,3,12,"20"
"3449",44,9,31,4,10,"0"
"3450",44,10,11,5,12,"20"
"3451",44,11,23,6,8,"0"
"3452",44,12,64,7,16,"20"
"3453",44,13,20,8,11,"0"
"3454",44,14,49,1,18,"20"
"3455",44,15,45,2,14,"0"
"3456",44,16,25,3,10,"20"
"3457",44,17,61,4,11,"0"
"3458",44,18,12,5,11,"20"
"3459",44,19,70,6,7,"0"
"3460",44,20,66,7,6,"20"
"3461",44,21,72,8,7,"0"
"3462",44,22,67,1,10,"20"
"3463",44,23,63,2,14,"0"
"3464",44,24,38,3,19,"20"
"3465",44,25,59,4,11,"0"
"3466",44,26,10,5,16,"20"
"3467",44,27,1,6,17,"0"
"3468",44,28,2,7,19,"20"
"3469",44,29,50,8,11,"0"
"3470",44,30,68,1,10,"20"
"3471",44,31,74,2,12,"0"
"3472",44,32,51,3,14,"20"
"3473",44,33,80,4,7,"0"
"3474",44,34,62,5,16,"20"
"3475",44,35,41,6,9,"0"
"3476",44,36,13,7,13,"20"
"3477",44,37,8,8,13,"0"
"3478",44,38,32,1,9,"20"
"3479",44,39,27,2,12,"0"
"3480",44,40,53,3,9,"20"
"3481",44,41,57,4,9,"0"
"3482",44,42,24,5,17,"20"
"3483",44,43,22,6,13,"0"
"3484",44,44,48,7,8,"20"
"3485",44,45,40,8,7,"0"
"3486",44,46,33,1,11,"20"
"3487",44,47,55,2,7,"0"
"3488",44,48,65,3,11,"20"
"3489",44,49,77,4,9,"0"
"3490",44,50,15,5,12,"20"
"3491",44,51,69,6,11,"0"
"3492",44,52,76,7,10,"20"
"3493",44,53,5,8,18,"0"
"3494",44,54,39,1,23,"20"
"3495",44,55,6,2,13,"0"
"3496",44,56,7,3,10,"20"
"3497",44,57,29,4,14,"0"
"3498",44,58,60,5,12,"20"
"3499",44,59,17,6,11,"0"
"3500",44,60,14,7,9,"20"
"3501",44,61,54,8,12,"0"
"3502",44,62,71,1,12,"20"
"3503",44,63,26,2,15,"0"
"3504",44,64,18,3,8,"20"
"3505",44,65,34,4,13,"0"
"3506",44,66,47,5,9,"20"
"3507",44,67,73,6,8,"0"
"3508",44,68,56,7,13,"20"
"3509",44,69,16,8,11,"0"
"3510",44,70,4,1,21,"20"
"3511",44,71,52,2,9,"0"
"3512",44,72,58,3,10,"20"
"3513",44,73,42,4,14,"0"
"3514",44,74,36,5,15,"20"
"3515",44,75,9,6,9,"0"
"3516",44,76,75,7,20,"20"
"3517",44,77,21,8,10,"0"
"3518",44,78,3,1,21,"20"
"3519",44,79,19,2,13,"0"
"3520",44,80,35,3,10,"20"
"3521",45,1,19,5,10,"20"
"3522",45,2,3,6,25,"0"
"3523",45,3,58,7,9,"20"
"3524",45,4,41,8,8,"0"
"3525",45,5,6,1,15,"20"
"3526",45,6,68,2,8,"0"
"3527",45,7,28,3,10,"20"
"3528",45,8,69,4,10,"0"
"3529",45,9,64,5,7,"20"
"3530",45,10,70,6,13,"0"
"3531",45,11,1,7,12,"20"
"3532",45,12,57,8,7,"0"
"3533",45,13,18,1,11,"20"
"3534",45,14,66,2,15,"0"
"3535",45,15,46,3,10,"20"
"3536",45,16,32,4,14,"0"
"3537",45,17,13,5,20,"20"
"3538",45,18,72,6,12,"0"
"3539",45,19,65,7,6,"20"
"3540",45,20,56,8,12,"0"
"3541",45,21,55,1,8,"20"
"3542",45,22,17,2,16,"0"
"3543",45,23,21,3,9,"20"
"3544",45,24,37,4,12,"0"
"3545",45,25,4,5,15,"20"
"3546",45,26,75,6,12,"0"
"3547",45,27,39,7,17,"20"
"3548",45,28,71,8,8,"0"
"3549",45,29,5,1,22,"20"
"3550",45,30,29,2,7,"0"
"3551",45,31,30,3,10,"20"
"3552",45,32,9,4,12,"0"
"3553",45,33,78,5,9,"20"
"3554",45,34,31,6,14,"0"
"3555",45,35,23,7,10,"20"
"3556",45,36,67,8,12,"0"
"3557",45,37,14,1,9,"20"
"3558",45,38,7,2,11,"0"
"3559",45,39,42,3,8,"20"
"3560",45,40,27,4,10,"0"
"3561",45,41,61,5,8,"20"
"3562",45,42,35,6,10,"0"
"3563",45,43,38,7,16,"20"
"3564",45,44,25,8,14,"0"
"3565",45,45,24,1,5,"20"
"3566",45,46,20,2,14,"0"
"3567",45,47,11,3,11,"20"
"3568",45,48,40,4,11,"0"
"3569",45,49,79,5,6,"20"
"3570",45,50,43,6,18,"0"
"3571",45,51,22,7,8,"20"
"3572",45,52,45,8,8,"0"
"3573",45,53,74,1,12,"20"
"3574",45,54,59,2,10,"0"
"3575",45,55,2,3,15,"20"
"3576",45,56,76,4,7,"0"
"3577",45,57,48,5,10,"20"
"3578",45,58,77,6,9,"0"
"3579",45,59,80,7,13,"20"
"3580",45,60,16,8,15,"0"
"3581",45,61,26,1,9,"20"
"3582",45,62,8,2,15,"0"
"3583",45,63,33,3,13,"20"
"3584",45,64,54,4,8,"0"
"3585",45,65,36,5,18,"20"
"3586",45,66,51,6,9,"0"
"3587",45,67,73,7,12,"20"
"3588",45,68,53,8,8,"0"
"3589",45,69,47,1,10,"20"
"3590",45,70,49,2,10,"0"
"3591",45,71,52,3,10,"20"
"3592",45,72,12,4,12,"0"
"3593",45,73,63,5,13,"20"
"3594",45,74,15,6,13,"0"
"3595",45,75,34,7,20,"20"
"3596",45,76,62,8,9,"0"
"3597",45,77,10,1,15,"20"
"3598",45,78,44,2,15,"0"
"3599",45,79,60,3,6,"20"
"3600",45,80,50,4,6,"0"
"3601",46,1,55,6,14,"0"
"3602",46,2,53,7,7,"20"
"3603",46,3,19,8,9,"0"
"3604",46,4,77,1,10,"20"
"3605",46,5,44,2,8,"0"
"3606",46,6,51,3,12,"20"
"3607",46,7,32,4,10,"0"
"3608",46,8,15,5,12,"20"
"3609",46,9,72,6,13,"0"
"3610",46,10,56,7,10,"20"
"3611",46,11,20,8,13,"0"
"3612",46,12,48,1,9,"20"
"3613",46,13,24,2,9,"0"
"3614",46,14,78,3,10,"20"
"3615",46,15,68,4,8,"0"
"3616",46,16,70,5,8,"20"
"3617",46,17,65,6,9,"0"
"3618",46,18,16,7,8,"20"
"3619",46,19,21,8,9,"0"
"3620",46,20,11,1,12,"20"
"3621",46,21,25,2,8,"0"
"3622",46,22,27,3,10,"20"
"3623",46,23,47,4,7,"0"
"3624",46,24,35,5,11,"20"
"3625",46,25,6,6,7,"0"
"3626",46,26,22,7,10,"20"
"3627",46,27,67,8,11,"0"
"3628",46,28,4,1,9,"20"
"3629",46,29,61,2,8,"0"
"3630",46,30,46,3,7,"20"
"3631",46,31,40,4,10,"0"
"3632",46,32,64,5,9,"20"
"3633",46,33,42,6,9,"0"
"3634",46,34,74,7,9,"20"
"3635",46,35,58,8,11,"0"
"3636",46,36,5,1,7,"20"
"3637",46,37,80,2,12,"0"
"3638",46,38,2,3,13,"20"
"3639",46,39,63,4,10,"0"
"3640",46,40,9,5,9,"20"
"3641",46,41,17,6,12,"0"
"3642",46,42,7,7,18,"20"
"3643",46,43,38,8,7,"0"
"3644",46,44,31,1,7,"20"
"3645",46,45,30,2,9,"0"
"3646",46,46,26,3,8,"20"
"3647",46,47,73,4,6,"0"
"3648",46,48,52,5,8,"20"
"3649",46,49,57,6,10,"0"
"3650",46,50,79,7,10,"20"
"3651",46,51,41,8,8,"0"
"3652",46,52,50,1,7,"20"
"3653",46,53,71,2,8,"0"
"3654",46,54,49,3,10,"20"
"3655",46,55,59,4,10,"0"
"3656",46,56,8,5,6,"20"
"3657",46,57,10,6,10,"0"
"3658",46,58,76,7,9,"20"
"3659",46,59,36,8,12,"0"
"3660",46,60,39,1,14,"20"
"3661",46,61,34,2,8,"0"
"3662",46,62,18,3,17,"20"
"3663",46,63,28,4,7,"0"
"3664",46,64,62,5,8,"20"
"3665",46,65,33,6,12,"0"
"3666",46,66,45,7,12,"20"
"3667",46,67,66,8,13,"0"
"3668",46,68,13,1,7,"20"
"3669",46,69,69,2,8,"0"
"3670",46,70,37,3,12,"20"
"3671",46,71,75,4,8,"0"
"3672",46,72,60,5,14,"20"
"3673",46,73,29,6,11,"0"
"3674",46,74,12,7,11,"20"
"3675",46,75,14,8,9,"0"
"3676",46,76,3,1,20,"20"
"3677",46,77,43,2,10,"0"
"3678",46,78,54,3,12,"20"
"3679",46,79,23,4,11,"0"
"3680",46,80,1,5,9,"20"
"3681",47,1,48,7,9,"20"
"3682",47,2,15,8,14,"0"
"3683",47,3,58,1,14,"20"
"3684",47,4,3,2,11,"0"
"3685",47,5,75,3,11,"20"
"3686",47,6,11,4,17,"0"
"3687",47,7,18,5,10,"20"
"3688",47,8,35,6,11,"0"
"3689",47,9,41,7,15,"20"
"3690",47,10,14,8,12,"0"
"3691",47,11,31,1,17,"20"
"3692",47,12,64,2,8,"0"
"3693",47,13,30,3,10,"20"
"3694",47,14,67,4,13,"0"
"3695",47,15,66,5,8,"20"
"3696",47,16,73,6,11,"0"
"3697",47,17,49,7,11,"20"
"3698",47,18,53,8,15,"0"
"3699",47,19,78,1,7,"20"
"3700",47,20,8,2,12,"0"
"3701",47,21,55,3,9,"20"
"3702",47,22,19,4,16,"0"
"3703",47,23,68,5,6,"20"
"3704",47,24,39,6,11,"0"
"3705",47,25,7,7,9,"20"
"3706",47,26,5,8,14,"0"
"3707",47,27,60,1,9,"20"
"3708",47,28,72,2,7,"0"
"3709",47,29,10,3,12,"20"
"3710",47,30,74,4,5,"0"
"3711",47,31,22,5,15,"20"
"3712",47,32,23,6,13,"0"
"3713",47,33,54,7,7,"20"
"3714",47,34,63,8,9,"0"
"3715",47,35,47,1,8,"20"
"3716",47,36,57,2,8,"0"
"3717",47,37,21,3,16,"20"
"3718",47,38,76,4,10,"0"
"3719",47,39,29,5,9,"20"
"3720",47,40,42,6,7,"0"
"3721",47,41,34,7,9,"20"
"3722",47,42,52,8,10,"0"
"3723",47,43,1,1,11,"20"
"3724",47,44,50,2,11,"0"
"3725",47,45,17,3,9,"20"
"3726",47,46,77,4,9,"0"
"3727",47,47,25,5,9,"20"
"3728",47,48,43,6,14,"0"
"3729",47,49,69,7,8,"20"
"3730",47,50,62,8,5,"0"
"3731",47,51,59,1,9,"20"
"3732",47,52,56,2,8,"0"
"3733",47,53,12,3,11,"20"
"3734",47,54,28,4,11,"0"
"3735",47,55,38,5,9,"20"
"3736",47,56,45,6,11,"0"
"3737",47,57,36,7,10,"20"
"3738",47,58,40,8,13,"0"
"3739",47,59,61,1,13,"20"
"3740",47,60,24,2,8,"0"
"3741",47,61,4,3,14,"20"
"3742",47,62,6,4,19,"0"
"3743",47,63,44,5,12,"20"
"3744",47,64,70,6,6,"0"
"3745",47,65,71,7,7,"20"
"3746",47,66,26,8,12,"0"
"3747",47,67,65,1,16,"20"
"3748",47,68,37,2,12,"0"
"3749",47,69,32,3,18,"20"
"3750",47,70,46,4,15,"0"
"3751",47,71,79,5,12,"20"
"3752",47,72,16,6,21,"0"
"3753",47,73,27,7,16,"20"
"3754",47,74,2,8,13,"0"
"3755",47,75,51,1,5,"20"
"3756",47,76,20,2,11,"0"
"3757",47,77,9,3,10,"20"
"3758",47,78,33,4,7,"0"
"3759",47,79,13,5,16,"20"
"3760",47,80,80,6,7,"0"
"3761",48,1,73,8,10,"0"
"3762",48,2,40,1,10,"20"
"3763",48,3,15,2,10,"0"
"3764",48,4,41,3,11,"20"
"3765",48,5,33,4,10,"0"
"3766",48,6,1,5,14,"20"
"3767",48,7,14,6,15,"0"
"3768",48,8,9,7,12,"20"
"3769",48,9,62,8,10,"0"
"3770",48,10,52,1,14,"20"
"3771",48,11,46,2,12,"0"
"3772",48,12,7,3,16,"20"
"3773",48,13,71,4,11,"0"
"3774",48,14,74,5,10,"20"
"3775",48,15,80,6,6,"0"
"3776",48,16,70,7,9,"20"
"3777",48,17,12,8,16,"0"
"3778",48,18,25,1,10,"20"
"3779",48,19,28,2,11,"0"
"3780",48,20,34,3,11,"20"
"3781",48,21,11,4,9,"0"
"3782",48,22,35,5,15,"20"
"3783",48,23,38,6,12,"0"
"3784",48,24,56,7,11,"20"
"3785",48,25,5,8,13,"0"
"3786",48,26,21,1,13,"20"
"3787",48,27,37,2,11,"0"
"3788",48,28,36,3,10,"20"
"3789",48,29,69,4,13,"0"
"3790",48,30,39,5,9,"20"
"3791",48,31,24,6,12,"0"
"3792",48,32,60,7,10,"20"
"3793",48,33,65,8,9,"0"
"3794",48,34,79,1,11,"20"
"3795",48,35,68,2,12,"0"
"3796",48,36,22,3,10,"20"
"3797",48,37,48,4,9,"0"
"3798",48,38,13,5,16,"20"
"3799",48,39,4,6,16,"0"
"3800",48,40,17,7,11,"20"
"3801",48,41,50,8,8,"0"
"3802",48,42,64,1,11,"20"
"3803",48,43,32,2,11,"0"
"3804",48,44,57,3,10,"20"
"3805",48,45,63,4,9,"0"
"3806",48,46,19,5,18,"20"
"3807",48,47,26,6,11,"0"
"3808",48,48,67,7,15,"20"
"3809",48,49,54,8,8,"0"
"3810",48,50,18,1,7,"20"
"3811",48,51,72,2,9,"0"
"3812",48,52,49,3,5,"20"
"3813",48,53,61,4,13,"0"
"3814",48,54,59,5,13,"20"
"3815",48,55,6,6,11,"0"
"3816",48,56,27,7,10,"20"
"3817",48,57,77,8,11,"0"
"3818",48,58,58,1,12,"20"
"3819",48,59,2,2,9,"0"
"3820",48,60,42,3,9,"20"
"3821",48,61,66,4,10,"0"
"3822",48,62,44,5,15,"20"
"3823",48,63,55,6,12,"0"
"3824",48,64,75,7,8,"20"
"3825",48,65,20,8,14,"0"
"3826",48,66,10,1,12,"20"
"3827",48,67,47,2,13,"0"
"3828",48,68,8,3,11,"20"
"3829",48,69,78,4,8,"0"
"3830",48,70,3,5,14,"20"
"3831",48,71,76,6,9,"0"
"3832",48,72,16,7,13,"20"
"3833",48,73,31,8,15,"0"
"3834",48,74,45,1,10,"20"
"3835",48,75,43,2,9,"0"
"3836",48,76,30,3,14,"20"
"3837",48,77,29,4,12,"0"
"3838",48,78,23,5,12,"20"
"3839",48,79,51,6,12,"0"
"3840",48,80,53,7,10,"20"
"3841",49,1,19,1,11,"20"
"3842",49,2,40,2,10,"0"
"3843",49,3,36,3,14,"20"
"3844",49,4,18,4,16,"0"
"3845",49,5,5,5,15,"20"
"3846",49,6,80,6,19,"0"
"3847",49,7,30,7,10,"20"
"3848",49,8,50,8,10,"0"
"3849",49,9,53,1,9,"20"
"3850",49,10,2,2,15,"0"
"3851",49,11,69,3,10,"20"
"3852",49,12,49,4,17,"0"
"3853",49,13,73,5,13,"20"
"3854",49,14,34,6,10,"0"
"3855",49,15,17,7,14,"20"
"3856",49,16,79,8,12,"0"
"3857",49,17,9,1,19,"20"
"3858",49,18,61,2,15,"0"
"3859",49,19,7,3,11,"20"
"3860",49,20,20,4,8,"0"
"3861",49,21,68,5,11,"20"
"3862",49,22,63,6,22,"0"
"3863",49,23,11,7,12,"20"
"3864",49,24,27,8,20,"0"
"3865",49,25,74,1,10,"20"
"3866",49,26,15,2,16,"0"
"3867",49,27,32,3,12,"20"
"3868",49,28,26,4,14,"0"
"3869",49,29,75,5,15,"20"
"3870",49,30,55,6,8,"0"
"3871",49,31,21,7,19,"20"
"3872",49,32,56,8,10,"0"
"3873",49,33,37,1,9,"20"
"3874",49,34,46,2,16,"0"
"3875",49,35,42,3,12,"20"
"3876",49,36,59,4,11,"0"
"3877",49,37,35,5,13,"20"
"3878",49,38,29,6,14,"0"
"3879",49,39,76,7,13,"20"
"3880",49,40,13,8,17,"0"
"3881",49,41,3,1,10,"20"
"3882",49,42,28,2,15,"0"
"3883",49,43,45,3,12,"20"
"3884",49,44,67,4,9,"0"
"3885",49,45,66,5,8,"20"
"3886",49,46,71,6,17,"0"
"3887",49,47,23,7,10,"20"
"3888",49,48,8,8,17,"0"
"3889",49,49,33,1,17,"20"
"3890",49,50,1,2,15,"0"
"3891",49,51,70,3,13,"20"
"3892",49,52,64,4,11,"0"
"3893",49,53,10,5,14,"20"
"3894",49,54,72,6,11,"0"
"3895",49,55,6,7,20,"20"
"3896",49,56,12,8,14,"0"
"3897",49,57,24,1,14,"20"
"3898",49,58,39,2,12,"0"
"3899",49,59,25,3,18,"20"
"3900",49,60,54,4,11,"0"
"3901",49,61,16,5,13,"20"
"3902",49,62,58,6,11,"0"
"3903",49,63,77,7,25,"20"
"3904",49,64,14,8,11,"0"
"3905",49,65,60,1,11,"20"
"3906",49,66,52,2,12,"0"
"3907",49,67,4,3,21,"20"
"3908",49,68,78,4,13,"0"
"3909",49,69,51,5,11,"20"
"3910",49,70,41,6,16,"0"
"3911",49,71,57,7,9,"20"
"3912",49,72,44,8,10,"0"
"3913",49,73,48,1,23,"20"
"3914",49,74,22,2,10,"0"
"3915",49,75,31,3,19,"20"
"3916",49,76,38,4,12,"0"
"3917",49,77,65,5,12,"20"
"3918",49,78,62,6,10,"0"
"3919",49,79,47,7,13,"20"
"3920",49,80,43,8,9,"0"
"3921",50,1,15,2,22,"0"
"3922",50,2,21,3,20,"20"
"3923",50,3,11,4,15,"0"
"3924",50,4,60,5,19,"20"
"3925",50,5,13,6,16,"0"
"3926",50,6,46,7,13,"20"
"3927",50,7,34,8,20,"0"
"3928",50,8,39,1,10,"20"
"3929",50,10,54,3,17,"20"
"3930",50,11,79,4,11,"0"
"3931",50,12,65,5,11,"20"
"3932",50,13,5,6,13,"0"
"3933",50,14,71,7,15,"20"
"3934",50,15,67,8,9,"0"
"3935",50,16,47,1,11,"20"
