"","subj","cond","item","start","end","duration_ms","duration_s","deg"
"303",7,1,35,14692363,14697397,5034,5,"20"
"315",7,5,39,14702275,14708280,6005,6,"20"
"324",7,7,9,14710284,14715547,5263,5.3,"20"
"343",7,4,78,14724583,14727903,3320,3.3,"0"
"354",7,6,8,14732554,14738506,5952,6,"0"
"373",7,5,31,14746633,14752201,5568,5.6,"20"
"394",7,4,38,14761957,14769643,7686,7.7,"0"
"404",7,2,44,14777911,14783875,5964,6,"0"
"413",7,1,59,14787312,14793167,5855,5.9,"20"
"424",7,1,51,14797733,14801615,3882,3.9,"20"
"434",7,6,40,14807961,14815757,7796,7.8,"0"
"444",7,7,33,14823890,14827702,3812,3.8,"20"
"453",7,8,50,14833712,14836994,3282,3.3,"0"
"465",7,6,24,14845824,14850559,4735,4.7,"0"
"485",7,1,75,14870813,14874329,3516,3.5,"20"
"493",7,4,54,14907242,14912296,5054,5.1,"0"
"504",7,3,77,14914513,14916747,2234,2.2,"20"
"515",7,6,48,14918813,14925310,6497,6.5,"0"
"523",7,2,28,14933643,14936529,2886,2.9,"0"
"543",7,4,14,14942690,14947072,4382,4.4,"0"
"563",7,7,57,14956579,14963247,6668,6.7,"20"
"576",7,2,20,14971332,14978201,6869,6.9,"0"
"595",7,8,66,14986484,14989404,2920,2.9,"0"
"604",7,2,52,14995442,14998352,2910,2.9,"0"
"614",7,4,70,15004259,15007342,3083,3.1,"0"
"625",7,3,53,15011682,15018556,6874,6.9,"20"
"632",7,5,47,15024922,15027847,2925,2.9,"20"
"645",7,4,6,15032526,15038523,5997,6,"0"
"666",7,3,29,15045646,15050026,4380,4.4,"20"
"685",7,1,67,15056528,15060446,3918,3.9,"20"
"693",7,1,11,15069784,15072440,2656,2.7,"20"
"718",7,8,26,15079235,15083316,4081,4.1,"0"
"734",7,3,37,15089526,15092543,3017,3,"20"
"746",7,8,58,15096095,15100085,3990,4,"0"
"755",7,6,16,15102861,15105283,2422,2.4,"0"
"775",7,7,73,15115418,15121503,6085,6.1,"20"
"783",7,3,21,15124632,15129164,4532,4.5,"20"
"803",7,5,79,15134189,15137434,3245,3.2,"20"
"815",7,7,1,15141285,15143500,2215,2.2,"20"
"834",7,5,55,15149860,15152064,2204,2.2,"20"
"845",7,1,43,15158113,15162122,4009,4,"20"
"854",7,5,15,15167560,15170670,3110,3.1,"20"
"875",7,4,22,15179369,15182021,2652,2.7,"0"
"894",7,3,45,15187246,15189937,2691,2.7,"20"
"905",7,3,61,15204078,15209864,5786,5.8,"20"
"917",7,2,36,15213076,15216270,3194,3.2,"0"
"924",7,7,25,15220164,15223420,3256,3.3,"20"
"944",7,6,72,15233999,15239870,5871,5.9,"0"
"956",7,1,3,15249384,15253812,4428,4.4,"20"
"976",7,6,80,15259393,15261805,2412,2.4,"0"
"982",7,7,65,15272041,15277538,5497,5.5,"20"
"996",7,4,30,15291360,15294446,3086,3.1,"0"
"1019",7,8,2,15313342,15316832,3490,3.5,"0"
"1036",7,8,42,15324339,15330069,5730,5.7,"0"
"1042",7,3,69,15332517,15335905,3388,3.4,"20"
"1056",7,5,7,15337929,15341128,3199,3.2,"20"
"1074",7,3,5,15347642,15352273,4631,4.6,"20"
"1094",7,5,63,15357465,15362902,5437,5.4,"20"
"1105",7,2,4,15365859,15371028,5169,5.2,"0"
"1125",7,6,32,15377875,15381013,3138,3.1,"0"
"1143",7,2,60,15387899,15391414,3515,3.5,"0"
"1153",7,4,46,15394877,15397727,2850,2.8,"0"
"1165",7,7,49,15402752,15405360,2608,2.6,"20"
"1174",7,6,64,15410500,15412652,2152,2.2,"0"
"1185",7,2,76,15417873,15420954,3081,3.1,"0"
"719",8,6,15,16142198,16146877,4679,4.7,"0"
"918",8,4,21,16152575,16158604,6029,6,"0"
"1115",8,1,66,16164114,16169649,5535,5.5,"20"
"126",8,2,43,16173087,16178646,5559,5.6,"0"
"136",8,8,73,16180808,16186348,5540,5.5,"0"
"147",8,1,18,16188841,16193768,4927,4.9,"20"
"164",8,1,50,16199080,16204404,5324,5.3,"20"
"175",8,6,23,16206620,16210580,3960,4,"0"
"194",8,1,2,16218322,16223717,5395,5.4,"20"
"214",8,7,24,16231653,16236478,4825,4.8,"20"
"235",8,2,75,16242983,16247743,4760,4.8,"0"
"244",8,2,3,16251087,16255532,4445,4.4,"0"
"264",8,8,65,16262176,16267092,4916,4.9,"0"
"277",8,6,47,16269696,16273672,3976,4,"0"
"283",8,5,46,16276528,16281611,5083,5.1,"20"
"296",8,4,53,16285416,16294159,8743,8.7,"0"
"304",8,2,19,16297397,16301240,3843,3.8,"0"
"325",8,4,29,16314846,16320281,5435,5.4,"0"
"344",8,8,1,16326209,16329967,3758,3.8,"0"
"366",8,8,25,16336096,16341826,5730,5.7,"0"
"386",8,4,5,16347484,16351245,3761,3.8,"0"
"405",8,4,61,16357737,16364379,6642,6.6,"0"
"414",8,3,52,16367009,16373916,6907,6.9,"20"
"425",8,5,6,16376989,16384442,7453,7.5,"20"
"445",8,7,72,16390205,16396144,5939,5.9,"20"
"454",8,6,71,16399289,16403421,4132,4.1,"0"
"466",8,1,58,16407430,16412693,5263,5.3,"20"
"473",8,1,10,16415074,16421760,6686,6.7,"20"
"494",8,2,59,16429979,16433837,3858,3.9,"0"
"505",8,8,57,16436181,16441318,5137,5.1,"0"
"516",8,7,32,16444380,16449820,5440,5.4,"20"
"536",8,2,11,16454541,16459498,4957,5,"0"
"555",8,7,8,16466879,16472234,5355,5.4,"20"
"577",8,4,37,16478061,16483013,4952,5,"0"
"583",8,8,17,16486784,16494766,7982,8,"0"
"605",8,3,68,16501694,16507432,5738,5.7,"20"
"615",8,2,35,16509563,16514418,4855,4.9,"0"
"626",8,6,31,16516429,16521379,4950,5,"0"
"646",8,5,14,16528600,16533336,4736,4.7,"20"
"667",8,7,56,16539089,16544192,5103,5.1,"20"
"672",8,2,67,16547477,16554235,6758,6.8,"0"
"686",8,1,34,16556715,16563492,6777,6.8,"20"
"694",8,5,30,16565883,16570014,4131,4.1,"20"
"7110",8,8,41,16576214,16580319,4105,4.1,"0"
"725",8,7,48,16582595,16591564,8969,9,"20"
"735",8,3,4,16593811,16598891,5080,5.1,"20"
"756",8,7,16,16606612,16611110,4498,4.5,"20"
"776",8,3,20,16617268,16622216,4948,4.9,"20"
"796",8,1,74,16629900,16634369,4469,4.5,"20"
"804",8,5,62,16636623,16644565,7942,7.9,"20"
"816",8,5,78,16647130,16652255,5125,5.1,"20"
"824",8,2,27,16654647,16659461,4814,4.8,"0"
"846",8,1,26,16665454,16670345,4891,4.9,"20"
"865",8,7,64,16679046,16683095,4049,4,"20"
"876",8,3,60,16685216,16689014,3798,3.8,"20"
"885",8,1,42,16691540,16696711,5171,5.2,"20"
"895",8,4,69,16699164,16704006,4842,4.8,"0"
"906",8,5,70,16707245,16712745,5500,5.5,"20"
"919",8,3,76,16714840,16723841,9001,9,"20"
"925",8,6,55,16725995,16731663,5668,5.7,"0"
"936",8,8,49,16733960,16737721,3761,3.8,"0"
"945",8,7,80,16740183,16744624,4441,4.4,"20"
"957",8,4,45,16748478,16753272,4794,4.8,"0"
"965",8,5,22,16755894,16761531,5637,5.6,"20"
"983",8,4,13,16767343,16773153,5810,5.8,"0"
"1005",8,3,44,16780363,16784241,3878,3.9,"20"
"10110",8,4,77,16787003,16792170,5167,5.2,"0"
"1023",8,6,79,16794449,16799008,4559,4.6,"0"
"1037",8,5,54,16802950,16808685,5735,5.7,"20"
"1043",8,8,33,16816881,16820820,3939,3.9,"0"
"1057",8,2,51,16823398,16829796,6398,6.4,"0"
"1064",8,3,12,16832067,16836716,4649,4.6,"20"
"1084",8,3,28,16842687,16847190,4503,4.5,"20"
"1106",8,6,63,16853866,16858354,4488,4.5,"0"
"1116",8,7,40,16860443,16866215,5772,5.8,"20"
"1126",8,8,9,16869537,16874537,5000,5,"0"
"1144",8,3,36,16882311,16887913,5602,5.6,"20"
"1154",8,6,7,16891293,16896452,5159,5.2,"0"
"1175",8,5,38,16905456,16911992,6536,6.5,"20"
"1186",8,6,39,16915700,16920022,4322,4.3,"0"
"720",9,6,54,18849075,18851918,2843,2.8,"0"
"817",9,4,36,18855006,18857193,2187,2.2,"0"
"920",9,4,12,18861405,18863071,1666,1.7,"0"
"1117",9,5,37,18870872,18872569,1697,1.7,"20"
"127",9,8,24,18877102,18879520,2418,2.4,"0"
"148",9,6,46,18890584,18892290,1706,1.7,"0"
"154",9,2,42,18896496,18898822,2326,2.3,"0"
"165",9,4,20,18903646,18905065,1419,1.4,"0"
"185",9,4,60,18910549,18912353,1804,1.8,"0"
"195",9,7,71,18917281,18919866,2585,2.6,"20"
"205",9,4,68,18922920,18924852,1932,1.9,"0"
"215",9,4,4,18928595,18931414,2819,2.8,"0"
"236",9,3,3,18939644,18941878,2234,2.2,"20"
"256",9,6,6,18948666,18950519,1853,1.9,"0"
"278",9,5,61,18958216,18961725,3509,3.5,"20"
"284",9,6,14,18966313,18968206,1893,1.9,"0"
"305",9,1,49,18979714,18981965,2251,2.3,"20"
"316",9,1,17,18984247,18986901,2654,2.7,"20"
"334",9,6,62,18993373,18995586,2213,2.2,"0"
"345",9,2,18,18999293,19000833,1540,1.5,"0"
"367",9,1,57,19006694,19008686,1992,2,"20"
"374",9,5,29,19012578,19014470,1892,1.9,"20"
"395",9,8,48,19019671,19021713,2042,2,"0"
"406",9,5,69,19024552,19026813,2261,2.3,"20"
"415",9,3,51,19030635,19033592,2957,3,"20"
"426",9,6,70,19038045,19040843,2798,2.8,"0"
"435",9,2,26,19043743,19045303,1560,1.6,"0"
"455",9,8,16,19053633,19055388,1755,1.8,"0"
"474",9,5,5,19064464,19066188,1724,1.7,"20"
"495",9,2,74,19075179,19077025,1846,1.8,"0"
"506",9,5,13,19080192,19082207,2015,2,"20"
"524",9,1,73,19087776,19090503,2727,2.7,"20"
"537",9,7,47,19093661,19095175,1514,1.5,"20"
"544",9,8,32,19100933,19103131,2198,2.2,"0"
"564",9,8,64,19113088,19115912,2824,2.8,"0"
"578",9,3,35,19120280,19121725,1445,1.4,"20"
"584",9,7,79,19126458,19127987,1529,1.5,"20"
"596",9,5,53,19130185,19132246,2061,2.1,"20"
"606",9,8,40,19136143,19137874,1731,1.7,"0"
"616",9,7,39,19143434,19145647,2213,2.2,"20"
"627",9,2,10,19147828,19150557,2729,2.7,"0"
"647",9,3,11,19157602,19159303,1701,1.7,"20"
"668",9,1,25,19164598,19166834,2236,2.2,"20"
"687",9,3,67,19172579,19174970,2391,2.4,"20"
"695",9,8,80,19178429,19181942,3513,3.5,"0"
"706",9,3,43,19184890,19188520,3630,3.6,"20"
"7111",9,7,55,19205033,19207520,2487,2.5,"20"
"726",9,8,72,19217887,19221433,3546,3.5,"0"
"736",9,4,44,19231540,19233963,2423,2.4,"0"
"747",9,6,22,19249428,19253195,3767,3.8,"0"
"763",9,7,7,19261080,19266379,5299,5.3,"20"
"784",9,1,65,19272942,19275459,2517,2.5,"20"
"797",9,5,21,19277528,19279303,1775,1.8,"20"
"818",9,3,59,19286606,19288916,2310,2.3,"20"
"825",9,4,28,19291879,19293457,1578,1.6,"0"
"847",9,1,41,19300180,19303004,2824,2.8,"20"
"855",9,6,78,19305878,19309227,3349,3.3,"0"
"866",9,2,66,19313614,19315445,1831,1.8,"0"
"877",9,1,9,19317303,19320048,2745,2.7,"20"
"896",9,6,38,19329255,19331443,2188,2.2,"0"
"907",9,3,27,19334113,19335908,1795,1.8,"20"
"926",9,4,52,19342134,19344156,2022,2,"0"
"937",9,2,2,19347293,19349176,1883,1.9,"0"
"958",9,2,34,19353777,19355927,2150,2.1,"0"
"966",9,7,23,19358597,19361126,2529,2.5,"20"
"984",9,4,76,19368400,19371477,3077,3.1,"0"
"997",9,1,1,19376412,19378105,1693,1.7,"20"
"10111",9,7,31,19383954,19387192,3238,3.2,"20"
"1038",9,5,45,19394765,19396202,1437,1.4,"20"
"1044",9,3,19,19398310,19399982,1672,1.7,"20"
"1065",9,1,33,19405987,19407327,1340,1.3,"20"
"1075",9,7,15,19409457,19411075,1618,1.6,"20"
"1095",9,8,56,19420505,19422773,2268,2.3,"0"
"1107",9,2,58,19425163,19427991,2828,2.8,"0"
"1118",9,6,30,19430120,19431726,1606,1.6,"0"
"1135",9,3,75,19437181,19439449,2268,2.3,"20"
"1145",9,8,8,19441490,19444314,2824,2.8,"0"
"1166",9,2,50,19450311,19452214,1903,1.9,"0"
"1176",9,7,63,19455886,19458454,2568,2.6,"20"
"1187",9,5,77,19462086,19463982,1896,1.9,"20"
"727",10,3,42,19904528,19911828,7300,7.3,"20"
"819",10,4,27,19915896,19918845,2949,2.9,"0"
"1020",10,5,60,19924711,19928342,3631,3.6,"20"
"1119",10,8,55,19930223,19935344,5121,5.1,"0"
"128",10,7,14,19937155,19942629,5474,5.5,"20"
"149",10,8,39,19949153,19953806,4653,4.7,"0"
"155",10,4,59,19957183,19961514,4331,4.3,"0"
"166",10,7,38,19965174,19972532,7358,7.4,"20"
"176",10,4,19,19974402,19977840,3438,3.4,"0"
"196",10,1,8,19982875,19990077,7202,7.2,"20"
"216",10,8,15,19995455,19997943,2488,2.5,"0"
"237",10,2,1,20003562,20008754,5192,5.2,"0"
"257",10,5,4,20013867,20018313,4446,4.4,"20"
"279",10,2,41,20024387,20029992,5605,5.6,"0"
"285",10,3,58,20033007,20037768,4761,4.8,"20"
"297",10,2,25,20040375,20044519,4144,4.1,"0"
"317",10,6,61,20049516,20056010,6494,6.5,"0"
"326",10,5,52,20058535,20064195,5660,5.7,"20"
"335",10,3,34,20067563,20074219,6656,6.7,"20"
"346",10,7,6,20076446,20084187,7741,7.7,"20"
"368",10,1,40,20089834,20093321,3487,3.5,"20"
"375",10,7,62,20095276,20101381,6105,6.1,"20"
"387",10,8,7,20104157,20108455,4298,4.3,"0"
"407",10,5,76,20116208,20121233,5025,5,"20"
"416",10,5,44,20122886,20126782,3896,3.9,"20"
"427",10,7,78,20128702,20135429,6727,6.7,"20"
"436",10,3,50,20137207,20140638,3431,3.4,"20"
"446",10,6,77,20142672,20147459,4787,4.8,"0"
"456",10,1,16,20149895,20153789,3894,3.9,"20"
"475",10,7,54,20158987,20163459,4472,4.5,"20"
"486",10,2,57,20165721,20170558,4837,4.8,"0"
"496",10,4,67,20172519,20176272,3753,3.8,"0"
"507",10,3,18,20178260,20184491,6231,6.2,"20"
"525",10,2,33,20190307,20193346,3039,3,"0"
"538",10,3,74,20195457,20199396,3939,3.9,"20"
"545",10,4,51,20201136,20204911,3775,3.8,"0"
"556",10,5,68,20206718,20213121,6403,6.4,"20"
"565",10,8,79,20214910,20218372,3462,3.5,"0"
"579",10,1,56,20221252,20225332,4080,4.1,"20"
"585",10,4,3,20227659,20232308,4649,4.6,"0"
"607",10,3,2,20237164,20240089,2925,2.9,"20"
"628",10,5,20,20246125,20249398,3273,3.3,"20"
"648",10,6,21,20254827,20258493,3666,3.7,"0"
"669",10,6,53,20264223,20271935,7712,7.7,"0"
"673",10,6,29,20274816,20278195,3379,3.4,"0"
"696",10,1,48,20282823,20286196,3373,3.4,"20"
"707",10,5,36,20288852,20299520,10668,10.7,"20"
"7112",10,3,26,20301244,20305061,3817,3.8,"20"
"737",10,8,47,20310201,20314788,4587,4.6,"0"
"748",10,7,46,20316706,20323405,6699,6.7,"20"
"757",10,4,75,20325298,20329409,4111,4.1,"0"
"764",10,2,65,20332979,20336193,3214,3.2,"0"
"777",10,6,37,20337906,20341146,3240,3.2,"0"
"785",10,8,63,20343464,20347766,4302,4.3,"0"
"798",10,8,71,20350785,20354132,3347,3.3,"0"
"805",10,4,43,20357954,20361202,3248,3.2,"0"
"8110",10,7,30,20362977,20366798,3821,3.8,"20"
"835",10,8,31,20372199,20376591,4392,4.4,"0"
"856",10,2,9,20384037,20387982,3945,3.9,"0"
"878",10,3,10,20395659,20401378,5719,5.7,"20"
"897",10,2,73,20406749,20410126,3377,3.4,"0"
"908",10,4,11,20413887,20417144,3257,3.3,"0"
"927",10,1,80,20422940,20425829,2889,2.9,"20"
"938",10,2,49,20429027,20433606,4579,4.6,"0"
"946",10,3,66,20435575,20442750,7175,7.2,"20"
"959",10,4,35,20444881,20448043,3162,3.2,"0"
"967",10,6,13,20452713,20457449,4736,4.7,"0"
"985",10,1,24,20461664,20466353,4689,4.7,"20"
"1006",10,8,23,20471859,20475007,3148,3.1,"0"
"1024",10,1,32,20480311,20483536,3225,3.2,"20"
"1045",10,2,17,20490084,20494628,4544,4.5,"0"
"1066",10,7,22,20500277,20506611,6334,6.3,"20"
"1085",10,7,70,20513903,20517604,3701,3.7,"20"
"1096",10,1,64,20521249,20524692,3443,3.4,"20"
"1108",10,5,12,20528029,20531323,3294,3.3,"20"
"1127",10,6,5,20537787,20541715,3928,3.9,"0"
"1146",10,6,69,20547018,20550466,3448,3.4,"0"
"1155",10,6,45,20553252,20556332,3080,3.1,"0"
"1167",10,1,72,20558497,20563837,5340,5.3,"20"
"1177",10,5,28,20568157,20572859,4702,4.7,"20"
"728",11,5,51,21193168,21198900,5732,5.7,"20"
"820",11,1,39,21200795,21205860,5065,5.1,"20"
"928",11,1,79,21207562,21211624,4062,4.1,"20"
"1025",11,1,31,21213494,21219490,5996,6,"20"
"129",11,8,38,21225194,21229508,4314,4.3,"0"
"137",11,1,55,21232041,21235824,3783,3.8,"20"
"1410",11,5,59,21239175,21243814,4639,4.6,"20"
"156",11,6,76,21246815,21250971,4156,4.2,"0"
"167",11,5,67,21252979,21259161,6182,6.2,"20"
"177",11,5,75,21261018,21264704,3686,3.7,"20"
"186",11,8,62,21267147,21270426,3279,3.3,"0"
"197",11,3,1,21273770,21277553,3783,3.8,"20"
"217",11,6,28,21283267,21287256,3989,4,"0"
"238",11,5,11,21292348,21295118,2770,2.8,"20"
"258",11,5,19,21300763,21303910,3147,3.1,"20"
"2710",11,7,21,21312422,21316438,4016,4,"20"
"298",11,2,16,21322510,21325498,2988,3,"0"
"318",11,3,17,21331577,21335367,3790,3.8,"20"
"336",11,6,20,21341620,21345492,3872,3.9,"0"
"355",11,2,64,21350476,21353355,2879,2.9,"0"
"369",11,7,13,21356370,21361992,5622,5.6,"20"
"388",11,6,68,21367864,21371072,3208,3.2,"0"
"396",11,3,25,21373595,21376950,3355,3.4,"20"
"417",11,4,26,21382473,21385504,3031,3,"0"
"437",11,8,22,21391179,21396121,4942,4.9,"0"
"457",11,8,14,21401737,21408546,6809,6.8,"0"
"476",11,8,6,21415794,21421074,5280,5.3,"0"
"497",11,2,24,21427150,21430792,3642,3.6,"0"
"517",11,4,50,21437899,21441741,3842,3.8,"0"
"526",11,4,66,21447222,21451444,4222,4.2,"0"
"539",11,3,33,21453391,21456286,2895,2.9,"20"
"546",11,5,27,21458373,21461053,2680,2.7,"20"
"566",11,3,9,21466331,21469501,3170,3.2,"20"
"586",11,6,12,21475080,21477855,2775,2.8,"0"
"608",11,7,37,21482724,21486035,3311,3.3,"20"
"617",11,3,57,21487958,21490830,2872,2.9,"20"
"629",11,3,73,21492488,21499229,6741,6.7,"20"
"633",11,7,53,21501129,21505243,4114,4.1,"20"
"649",11,5,43,21506954,21509749,2795,2.8,"20"
"653",11,7,5,21511784,21515996,4212,4.2,"20"
"674",11,8,78,21521205,21525273,4068,4.1,"0"
"688",11,8,30,21527201,21531942,4741,4.7,"0"
"708",11,2,48,21538380,21542276,3896,3.9,"0"
"7113",11,4,34,21543976,21548695,4719,4.7,"0"
"729",11,2,40,21550792,21553189,2397,2.4,"0"
"738",11,7,77,21555683,21559045,3362,3.4,"20"
"749",11,7,69,21561847,21564745,2898,2.9,"20"
"758",11,2,32,21566838,21570193,3355,3.4,"0"
"778",11,6,44,21577283,21580785,3502,3.5,"0"
"786",11,8,70,21582787,21588353,5566,5.6,"0"
"799",11,6,60,21590609,21593600,2991,3,"0"
"806",11,4,2,21595430,21598764,3334,3.3,"0"
"826",11,7,29,21605481,21609717,4236,4.2,"20"
"848",11,4,18,21615868,21618404,2536,2.5,"0"
"867",11,5,35,21624692,21628365,3673,3.7,"20"
"879",11,8,54,21631085,21635035,3950,4,"0"
"886",11,2,8,21637994,21642016,4022,4,"0"
"909",11,4,42,21648192,21651866,3674,3.7,"0"
"9110",11,1,63,21653842,21657810,3968,4,"20"
"929",11,2,80,21659699,21661980,2281,2.3,"0"
"939",11,1,47,21663795,21666783,2988,3,"20"
"947",11,3,49,21671071,21674052,2981,3,"20"
"9510",11,1,7,21675776,21680721,4945,4.9,"20"
"977",11,8,46,21686740,21689874,3134,3.1,"0"
"986",11,4,58,21691676,21695675,3999,4,"0"
"998",11,4,10,21697453,21701619,4166,4.2,"0"
"10112",11,7,61,21706082,21710900,4818,4.8,"20"
"1026",11,5,3,21712917,21718103,5186,5.2,"20"
"1046",11,1,15,21723249,21725854,2605,2.6,"20"
"1067",11,4,74,21730530,21733383,2853,2.9,"0"
"1076",11,3,65,21735470,21739087,3617,3.6,"20"
"1086",11,7,45,21740929,21744342,3413,3.4,"20"
"1097",11,1,71,21746744,21751053,4309,4.3,"20"
"1109",11,2,72,21753041,21757878,4837,4.8,"0"
"11110",11,3,41,21759747,21762776,3029,3,"20"
"1128",11,2,56,21766584,21769372,2788,2.8,"0"
"1136",11,6,36,21771675,21776099,4424,4.4,"0"
"1147",11,6,52,21780299,21786298,5999,6,"0"
"1156",11,1,23,21791243,21796592,5349,5.3,"20"
"1178",11,6,4,21802734,21805690,2956,3,"0"
"730",12,7,44,23435867,23439910,4043,4,"20"
"827",12,7,28,23444655,23450520,5865,5.9,"20"
"1027",12,8,37,23535264,23540612,5348,5.3,"0"
"1120",12,1,54,23545265,23553070,7805,7.8,"20"
"1210",12,7,12,23559654,23565219,5565,5.6,"20"
"1411",12,5,66,23575883,23582347,6464,6.5,"20"
"157",12,1,38,23609086,23614104,5018,5,"20"
"168",12,8,53,23615954,23622043,6089,6.1,"0"
"178",12,4,73,23623901,23630550,6649,6.6,"0"
"187",12,8,29,23636679,23644164,7485,7.5,"0"
"206",12,5,74,23649590,23656072,6482,6.5,"20"
"218",12,6,51,23658477,23665206,6729,6.7,"0"
"224",12,8,69,23667081,23672893,5812,5.8,"0"
"239",12,3,40,23674846,23682235,7389,7.4,"20"
"245",12,8,21,23684339,23690663,6324,6.3,"0"
"265",12,2,7,23696753,23704601,7848,7.8,"0"
"286",12,2,39,23710536,23716574,6038,6,"0"
"299",12,7,68,23718855,23724863,6008,6,"20"
"306",12,5,58,23726742,23732440,5698,5.7,"20"
"319",12,6,75,23736568,23740987,4419,4.4,"0"
"327",12,2,71,23742920,23748189,5269,5.3,"0"
"337",12,8,61,23750111,23756650,6539,6.5,"0"
"347",12,8,45,23760894,23766289,5395,5.4,"0"
"356",12,6,11,23768196,23772946,4750,4.8,"0"
"376",12,1,46,23779951,23785318,5367,5.4,"20"
"389",12,1,14,23787410,23794086,6676,6.7,"20"
"408",12,4,33,23803910,23808400,4490,4.5,"0"
"418",12,3,80,23812803,23818220,5417,5.4,"20"
"428",12,1,30,23822540,23827349,4809,4.8,"20"
"447",12,6,35,23833449,23839283,5834,5.8,"0"
"458",12,5,18,23841411,23846190,4779,4.8,"20"
"477",12,7,60,23853096,23860148,7052,7.1,"20"
"487",12,3,16,23863549,23869778,6229,6.2,"20"
"508",12,6,27,23876081,23881313,5232,5.2,"0"
"527",12,7,52,23887928,23894862,6934,6.9,"20"
"5310",12,2,31,23898703,23905337,6634,6.6,"0"
"557",12,3,72,23911640,23918159,6519,6.5,"20"
"567",12,2,63,23923966,23931106,7140,7.1,"0"
"5710",12,3,8,23932888,23938953,6065,6.1,"20"
"597",12,2,47,23944420,23948549,4129,4.1,"0"
"609",12,4,25,23950921,23955814,4893,4.9,"0"
"6210",12,6,3,23961400,23966614,5214,5.2,"0"
"6410",12,5,2,23974199,23980277,6078,6.1,"20"
"6610",12,7,4,23988708,23995482,6774,6.8,"20"
"689",12,3,48,23999985,24005075,5090,5.1,"20"
"697",12,1,22,24006912,24014105,7193,7.2,"20"
"7114",12,4,65,24022054,24029347,7293,7.3,"0"
"7210",12,2,79,24031259,24036677,5418,5.4,"0"
"739",12,4,17,24040526,24049471,8945,8.9,"0"
"759",12,5,50,24054200,24058739,4539,4.5,"20"
"765",12,1,62,24060498,24068098,7600,7.6,"20"
"779",12,6,19,24070504,24076432,5928,5.9,"0"
"7910",12,5,10,24085603,24094930,9327,9.3,"20"
"8111",12,4,1,24101202,24106751,5549,5.5,"0"
"836",12,3,32,24112001,24119243,7242,7.2,"20"
"857",12,2,23,24125233,24131619,6386,6.4,"0"
"8710",12,3,64,24136365,24143811,7446,7.4,"20"
"887",12,6,59,24145799,24151387,5588,5.6,"0"
"898",12,6,67,24153329,24158839,5510,5.5,"0"
"9010",12,2,55,24161857,24167755,5898,5.9,"0"
"9111",12,4,41,24169586,24175283,5697,5.7,"0"
"9210",12,1,70,24177110,24185593,8483,8.5,"20"
"9310",12,5,34,24187405,24194329,6924,6.9,"20"
"948",12,5,42,24196178,24201195,5017,5,"20"
"9511",12,7,36,24203706,24209623,5917,5.9,"20"
"968",12,6,43,24213053,24218802,5749,5.7,"0"
"978",12,7,20,24220551,24224811,4260,4.3,"20"
"999",12,8,5,24232481,24238122,5641,5.6,"0"
"10113",12,1,78,24246697,24251433,4736,4.7,"20"
"1028",12,4,49,24253557,24260443,6886,6.9,"0"
"1039",12,8,13,24262218,24269705,7487,7.5,"0"
"1058",12,3,56,24274294,24278525,4231,4.2,"20"
"1068",12,4,57,24280471,24285237,4766,4.8,"0"
"1077",12,8,77,24287083,24293080,5997,6,"0"
"1087",12,4,9,24294974,24301007,6033,6,"0"
"11010",12,3,24,24305764,24312679,6915,6.9,"20"
"1129",12,7,76,24317463,24323010,5547,5.5,"20"
"1137",12,1,6,24324915,24330347,5432,5.4,"20"
"1157",12,5,26,24336718,24343470,6752,6.8,"20"
"1179",12,2,15,24349321,24354805,5484,5.5,"0"
"740",13,2,6,25256878,25267774,10896,10.9,"0"
"930",13,5,17,25278162,25292124,13962,14,"20"
"1130",13,6,58,25297882,25307014,9132,9.1,"0"
"1211",13,8,52,25309050,25322649,13599,13.6,"0"
"138",13,1,21,25324556,25334967,10411,10.4,"20"
"158",13,8,28,25341804,25353292,11488,11.5,"0"
"179",13,1,77,25359876,25370576,10700,10.7,"20"
"188",13,3,79,25373583,25389064,15481,15.5,"20"
"198",13,2,78,25391117,25397645,6528,6.5,"0"
"207",13,3,39,25399655,25408836,9181,9.2,"20"
"219",13,5,1,25410635,25418735,8100,8.1,"20"
"2310",13,8,68,25425269,25434781,9512,9.5,"0"
"246",13,6,10,25437679,25447973,10294,10.3,"0"
"266",13,5,33,25456603,25468523,11920,11.9,"20"
"2711",13,7,35,25472621,25479811,7190,7.2,"20"
"287",13,1,61,25492525,25501605,9080,9.1,"20"
"2910",13,3,15,25505386,25519314,13928,13.9,"20"
"3110",13,3,47,25532115,25537322,5207,5.2,"20"
"328",13,2,38,25548187,25559231,11044,11,"0"
"338",13,8,20,25571724,25577402,5678,5.7,"0"
"357",13,3,63,25591633,25618292,26659,26.7,"20"
"3610",13,8,44,25632752,25638627,5875,5.9,"0"
"377",13,8,4,25640710,25652254,11544,11.5,"0"
"397",13,4,24,25659393,25667117,7724,7.7,"0"
"419",13,6,42,25673383,25679404,6021,6,"0"
"429",13,5,9,25681751,25686717,4966,5,"20"
"448",13,1,45,25693160,25701188,8028,8,"20"
"459",13,3,7,25703688,25712271,8583,8.6,"20"
"478",13,3,55,25723734,25737893,14159,14.2,"20"
"488",13,7,67,25739730,25744788,5058,5.1,"20"
"498",13,1,29,25748778,25762871,14093,14.1,"20"
"518",13,4,72,25768741,25784535,15794,15.8,"0"
"528",13,1,53,25786371,25795058,8687,8.7,"20"
