"","sub","item","cond","seq","line","dataFile","prev","deg","Nfix_1st","Nfix_2nd","Nfix_all"
"89681",35,60,4,104,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",13,1,19
"89703",35,94,2,105,1,"D:/Data/E2DEG/E2DEG35.asc","orth","0",8,0,13
"89718",35,68,6,106,1,"D:/Data/E2DEG/E2DEG35.asc","mask","20",10,2,19
"89737",35,18,4,107,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",7,3,13
"89752",35,9,1,108,1,"D:/Data/E2DEG/E2DEG35.asc","valid","0",11,0,18
"89770",35,85,5,109,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",11,0,17
"89789",35,89,3,110,1,"D:/Data/E2DEG/E2DEG35.asc","mask","0",11,1,16
"89809",35,127,5,111,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",10,0,16
"89825",35,116,6,112,1,"D:/Data/E2DEG/E2DEG35.asc","mask","20",8,3,15
"89845",35,110,6,113,1,"D:/Data/E2DEG/E2DEG35.asc","mask","20",14,1,17
"89864",35,69,1,114,1,"D:/Data/E2DEG/E2DEG35.asc","valid","0",6,0,11
"89877",35,91,5,115,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",9,0,14
"89896",35,100,2,116,1,"D:/Data/E2DEG/E2DEG35.asc","orth","0",9,6,19
"89915",35,57,1,117,1,"D:/Data/E2DEG/E2DEG35.asc","valid","0",10,0,15
"89932",35,138,4,118,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",10,2,17
"89951",35,102,4,119,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",10,0,12
"89963",35,115,5,120,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",9,1,14
"89979",35,123,1,121,1,"D:/Data/E2DEG/E2DEG35.asc","valid","0",10,1,17
"89997",35,8,6,122,1,"D:/Data/E2DEG/E2DEG35.asc","mask","20",11,0,18
"90015",35,25,5,123,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",8,0,13
"90032",35,126,4,124,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",7,2,15
"90049",35,58,2,125,1,"D:/Data/E2DEG/E2DEG35.asc","orth","0",9,0,15
"90064",35,97,5,126,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",8,2,13
"90079",35,98,6,127,1,"D:/Data/E2DEG/E2DEG35.asc","mask","20",11,1,16
"90097",35,63,1,128,1,"D:/Data/E2DEG/E2DEG35.asc","valid","0",7,0,11
"90111",35,76,2,129,1,"D:/Data/E2DEG/E2DEG35.asc","orth","0",10,3,17
"90130",35,1,5,130,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",9,0,15
"90145",35,109,5,131,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",12,2,20
"90165",35,81,1,132,1,"D:/Data/E2DEG/E2DEG35.asc","valid","0",10,1,15
"90180",35,66,4,133,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",10,0,14
"90194",35,114,4,134,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",8,5,16
"90214",35,12,4,135,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",11,0,16
"90230",35,120,4,136,1,"D:/Data/E2DEG/E2DEG35.asc","valid","20",7,2,13
"90245",35,5,3,137,NA,"D:/Data/E2DEG/E2DEG35.asc","mask","0",11,1,19
"90264",35,49,5,138,1,"D:/Data/E2DEG/E2DEG35.asc","orth","20",12,1,19
"90284",36,12,5,1,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",12,4,20
"90304",36,79,6,2,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,6,19
"90324",36,52,3,3,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",10,6,20
"90344",36,88,3,4,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",11,4,19
"90363",36,23,4,5,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",7,6,16
"90379",36,50,1,6,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",10,4,17
"90396",36,118,3,7,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",10,4,19
"90415",36,42,5,8,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",10,4,19
"90434",36,99,2,9,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",12,4,21
"90455",36,6,5,10,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",10,9,23
"90478",36,80,1,11,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",10,8,21
"90499",36,67,6,12,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,3,15
"90514",36,110,1,13,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",8,7,19
"90533",36,26,1,14,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",10,3,18
"90551",36,133,6,15,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",10,6,21
"90573",36,95,4,16,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",11,11,24
"90597",36,7,6,17,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",10,7,21
"90620",36,25,6,18,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,1,16
"90636",36,123,2,19,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",12,2,17
"90656",36,55,6,20,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,1,13
"90669",36,10,3,21,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",11,2,19
"90690",36,107,4,22,NA,"D:/Data/E2DEG/E2DEG36.asc","valid","20",11,7,22
"90714",36,53,4,23,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",10,7,21
"90735",36,54,5,24,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",9,8,20
"90755",36,69,2,25,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",8,6,18
"90773",36,43,6,26,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,12,22
"90795",36,137,4,27,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",8,7,17
"90815",36,11,4,28,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",9,6,20
"90835",36,28,3,29,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",9,8,21
"90856",36,86,1,30,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",5,5,13
"90872",36,15,2,31,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",6,9,18
"90892",36,63,2,32,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",8,11,24
"90916",36,71,4,33,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",8,8,18
"90934",36,68,1,34,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",10,3,18
"90954",36,92,1,35,NA,"D:/Data/E2DEG/E2DEG36.asc","valid","0",12,3,20
"90979",36,32,1,36,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",10,3,18
"90997",36,34,3,37,NA,"D:/Data/E2DEG/E2DEG36.asc","mask","0",11,5,20
"91017",36,130,3,38,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",10,3,19
"91036",36,17,4,39,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",11,3,20
"91056",36,103,6,40,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",14,8,25
"91083",36,89,4,41,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",8,12,25
"91110",36,13,6,42,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",10,13,26
"91138",36,37,6,43,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",7,5,17
"91157",36,57,2,44,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",11,0,17
"91175",36,126,5,45,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",12,2,18
"91195",36,14,1,46,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",12,0,19
"91215",36,77,4,47,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",8,10,21
"91238",36,47,4,48,NA,"D:/Data/E2DEG/E2DEG36.asc","valid","20",9,8,21
"91260",36,2,1,49,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",8,10,22
"91284",36,16,3,50,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",10,13,26
"91312",36,59,4,51,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",9,4,20
"91334",36,115,6,52,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",10,5,17
"91351",36,27,2,53,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",9,2,16
"91368",36,112,3,54,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",10,6,19
"91387",36,46,3,55,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",13,0,17
"91405",36,101,4,56,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",9,4,16
"91423",36,51,2,57,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",9,3,16
"91442",36,78,5,58,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",7,6,15
"91457",36,61,6,59,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,2,17
"91475",36,85,6,60,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,9,22
"91500",36,76,3,61,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",8,14,25
"91525",36,75,2,62,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",10,7,20
"91550",36,124,3,63,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",10,1,17
"91567",36,21,2,64,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",15,11,29
"91596",36,29,4,65,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",8,10,21
"91620",36,96,5,66,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",7,4,15
"91639",36,117,2,67,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",8,7,19
"91658",36,73,6,68,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,10,22
"91680",36,20,1,69,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",8,3,17
"91697",36,64,3,70,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",12,3,19
"91718",36,128,1,71,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",10,6,20
"91738",36,62,1,72,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",8,11,22
"91762",36,56,1,73,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",12,3,18
"91781",36,136,3,74,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",8,6,16
"91800",36,81,2,75,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",10,12,25
"91825",36,98,1,76,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",9,8,20
"91846",36,41,4,77,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",10,13,24
"91871",36,19,6,78,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",7,7,16
"91890",36,113,4,79,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",11,10,22
"91915",36,116,1,80,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",11,5,20
"91935",36,31,6,81,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",11,2,16
"91952",36,70,3,82,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",11,12,26
"91979",36,58,3,83,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",12,13,28
"92007",36,72,5,84,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",9,1,12
"92019",36,97,6,85,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",7,2,14
"92033",36,49,6,86,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",11,5,21
"92054",36,8,1,87,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",11,5,21
"92075",36,134,1,88,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",9,12,28
"92104",36,48,5,89,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",5,6,13
"92118",36,102,5,90,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",9,4,16
"92134",36,18,5,91,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",7,4,14
"92148",36,108,5,92,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",10,4,18
"92166",36,22,3,93,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",9,4,19
"92185",36,111,2,94,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",9,13,26
"92214",36,84,5,95,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",11,8,21
"92235",36,36,5,96,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",8,3,14
"92249",36,5,4,97,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",10,10,23
"92272",36,30,5,98,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",9,1,13
"92286",36,91,6,99,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",7,8,18
"92310",36,127,6,100,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",9,7,20
"92330",36,104,1,101,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",11,2,19
"92349",36,106,3,102,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",8,8,19
"92368",36,39,2,103,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",9,7,20
"92388",36,114,5,104,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",8,2,12
"92403",36,121,6,105,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",8,4,16
"92419",36,3,2,106,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",10,5,19
"92438",36,35,4,107,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",11,2,17
"92455",36,66,5,108,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",9,12,23
"92479",36,93,2,109,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",8,1,13
"92494",36,109,6,110,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",10,4,19
"92516",36,38,1,111,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",10,6,18
"92534",36,44,1,112,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",8,3,14
"92548",36,132,5,113,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",9,5,18
"92566",36,33,2,114,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",8,3,18
"92584",36,65,4,115,NA,"D:/Data/E2DEG/E2DEG36.asc","valid","20",10,5,20
"92604",36,94,3,116,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",9,18,30
"92638",36,138,5,117,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",9,8,21
"92661",36,87,2,118,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",10,8,22
"92683",36,24,5,119,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",7,10,21
"92706",36,40,3,120,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",12,2,20
"92726",36,74,1,121,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",10,6,20
"92746",36,90,5,122,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",10,9,22
"92768",36,131,4,123,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",7,2,15
"92785",36,125,4,124,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",8,3,14
"92799",36,105,2,125,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",9,7,18
"92817",36,9,2,126,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",10,1,18
"92835",36,45,2,127,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",10,3,16
"92852",36,119,4,128,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",9,5,18
"92872",36,129,2,129,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",9,10,21
"92893",36,60,5,130,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",9,0,15
"92913",36,135,2,131,1,"D:/Data/E2DEG/E2DEG36.asc","orth","0",10,5,19
"92935",36,82,3,132,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",6,3,14
"92952",36,83,4,133,1,"D:/Data/E2DEG/E2DEG36.asc","valid","20",13,8,25
"92979",36,120,5,134,1,"D:/Data/E2DEG/E2DEG36.asc","orth","20",8,4,17
"92997",36,122,1,135,1,"D:/Data/E2DEG/E2DEG36.asc","valid","0",7,8,18
"93017",36,4,3,136,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",10,9,24
"93042",36,100,3,137,1,"D:/Data/E2DEG/E2DEG36.asc","mask","0",10,11,24
"93066",36,1,6,138,1,"D:/Data/E2DEG/E2DEG36.asc","mask","20",8,9,20
"93087",37,43,1,1,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",5,15,23
"93115",37,126,6,2,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",8,0,15
"93130",37,17,5,3,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",7,2,16
"93148",37,41,5,4,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",7,0,14
"93162",37,96,6,5,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",9,2,17
"93182",37,63,3,6,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",8,6,20
"93202",37,92,2,7,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",8,1,16
"93218",37,76,4,8,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,12,22
"93242",37,62,2,9,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",7,0,14
"93256",37,106,4,10,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",6,0,12
"93268",37,10,4,11,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",9,0,16
"93289",37,115,1,12,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",4,2,12
"93303",37,50,2,13,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",7,21,31
"93341",37,79,1,14,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",7,7,19
"93368",37,84,6,15,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",7,7,18
"93389",37,72,6,16,NA,"D:/Data/E2DEG/E2DEG37.asc","mask","20",6,11,20
"93411",37,93,3,17,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",8,0,14
"93427",37,46,4,18,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",8,0,16
"93443",37,14,2,19,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",8,5,18
"93461",37,80,2,20,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",7,0,15
"93476",37,40,4,21,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,0,18
"93494",37,58,4,22,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",9,0,14
"93508",37,83,5,23,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",9,7,21
"93531",37,60,6,24,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",5,6,15
"93552",37,39,3,25,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",8,1,14
"93566",37,125,5,26,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",7,2,13
"93583",37,24,6,27,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",10,5,21
"93604",37,8,2,28,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",9,2,17
"93624",37,124,4,29,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,0,13
"93638",37,55,1,30,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",6,0,11
"93652",37,98,2,31,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",10,1,17
"93670",37,16,4,32,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,0,17
"93687",37,75,3,33,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",10,2,17
"93704",37,134,2,34,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",7,0,16
"93720",37,49,1,35,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",8,0,16
"93736",37,25,1,36,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",7,1,14
"93755",37,133,1,37,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",7,4,17
"93773",37,11,5,38,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",5,0,14
"93787",37,137,5,39,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",6,0,13
"93800",37,82,4,40,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,1,16
"93816",37,4,4,41,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,0,16
"93832",37,7,1,42,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",9,1,16
"93848",37,64,4,43,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,0,15
"93863",37,112,4,44,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",6,17,25
"93891",37,66,6,45,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",9,0,13
"93905",37,85,1,46,NA,"D:/Data/E2DEG/E2DEG37.asc","valid","0",6,27,37
"93951",37,114,6,47,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",8,5,15
"93971",37,26,2,48,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",8,6,20
"93991",37,12,6,49,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",7,0,15
"94006",37,107,5,50,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",10,15,30
"94036",37,53,5,51,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",7,0,14
"94050",37,27,3,52,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",8,18,29
"94084",37,9,3,53,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",8,1,18
"94102",37,68,2,54,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",6,0,16
"94118",37,6,6,55,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",4,10,19
"94137",37,91,1,56,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",6,0,13
"94152",37,45,3,57,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",6,1,14
"94166",37,34,4,58,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",6,1,15
"94181",37,110,2,59,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",7,2,15
"94196",37,132,6,60,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",7,9,19
"94215",37,33,3,61,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",6,0,16
"94231",37,30,6,62,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",6,1,11
"94242",37,1,1,63,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",4,0,11
"94256",37,67,1,64,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",6,9,20
"94276",37,69,3,65,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",6,0,13
"94289",37,136,4,66,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",6,0,13
"94302",37,21,3,67,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",6,0,13
"94315",37,19,1,68,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",6,0,13
"94328",37,99,3,69,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",9,7,22
"94352",37,87,3,70,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",9,2,19
"94371",37,108,6,71,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",6,2,15
"94387",37,38,2,72,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",6,0,12
"94399",37,90,6,73,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",6,1,14
"94413",37,117,3,74,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",5,2,14
"94427",37,116,2,75,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",7,0,13
"94440",37,113,5,76,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",5,0,11
"94452",37,3,3,77,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",7,1,15
"94467",37,127,1,78,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",8,2,16
"94486",37,70,4,79,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",13,10,27
"94513",37,120,6,80,NA,"D:/Data/E2DEG/E2DEG37.asc","mask","20",9,0,14
"94527",37,130,4,81,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",8,2,18
"94545",37,77,5,82,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",10,12,26
"94580",37,20,2,83,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",8,8,18
"94598",37,74,2,84,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",10,2,18
"94616",37,56,2,85,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",8,0,16
"94632",37,100,4,86,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,0,13
"94645",37,59,5,87,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",7,0,17
"94662",37,88,4,88,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,1,16
"94679",37,2,2,89,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",9,0,17
"94696",37,109,1,90,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",9,2,18
"94714",37,36,6,91,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",7,0,13
"94727",37,138,6,92,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",10,10,24
"94751",37,111,3,93,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",6,0,16
"94767",37,5,5,94,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",7,4,18
"94785",37,28,4,95,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",7,3,15
"94800",37,54,6,96,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",6,0,13
"94814",37,31,1,97,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",7,0,15
"94829",37,37,1,98,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",8,2,15
"94844",37,81,3,99,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",10,4,19
"94865",37,35,5,100,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",9,10,23
"94888",37,22,4,101,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",13,31,46
"94940",37,128,2,102,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",9,8,23
"94965",37,104,2,103,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",8,4,19
"94985",37,123,3,104,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",10,2,19
"95004",37,105,3,105,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",5,1,12
"95017",37,71,5,106,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",6,0,11
"95029",37,32,2,107,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",4,0,16
"95045",37,15,3,108,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",5,1,13
"95058",37,97,1,109,1,"D:/Data/E2DEG/E2DEG37.asc","valid","0",6,10,20
"95080",37,101,5,110,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",8,4,16
"95098",37,18,6,111,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",7,3,14
"95112",37,122,2,112,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",7,0,10
"95123",37,94,4,113,1,"D:/Data/E2DEG/E2DEG37.asc","valid","20",8,0,16
"95139",37,23,5,114,1,"D:/Data/E2DEG/E2DEG37.asc","orth","20",8,7,19
"95158",37,51,3,115,1,"D:/Data/E2DEG/E2DEG37.asc","mask","0",9,2,17
"95175",37,42,6,116,1,"D:/Data/E2DEG/E2DEG37.asc","mask","20",8,3,17
"95192",37,44,2,117,1,"D:/Data/E2DEG/E2DEG37.asc","orth","0",8,0,14
