"","subj","cond","item","start","end","duration_ms","duration_s","deg"
"8824",38,1,76,2645505,2650664,5159,5.2,"20"
"8928",38,5,56,2654240,2657151,2911,2.9,"20"
"9027",38,6,25,2660279,2663110,2831,2.8,"0"
"9228",38,3,30,2669664,2672829,3165,3.2,"20"
"9423",38,5,64,2677072,2680951,3879,3.9,"20"
"9526",38,1,52,2684647,2688175,3528,3.5,"20"
"9632",38,7,18,2692556,2696086,3530,3.5,"20"
"9830",38,1,60,2703963,2707622,3659,3.7,"20"
"9928",38,7,2,2711941,2714384,2443,2.4,"20"
"10139",38,6,57,2719538,2722023,2485,2.5,"0"
"10231",38,1,20,2724754,2727452,2698,2.7,"20"
"10425",38,2,5,2732608,2735892,3284,3.3,"0"
"10625",38,2,37,2741341,2744756,3415,3.4,"0"
"10729",38,6,33,2747836,2750190,2354,2.4,"0"
"10824",38,3,14,2753170,2757421,4251,4.3,"20"
"11024",38,8,3,2766179,2770365,4186,4.2,"0"
"11230",38,2,45,2776286,2778770,2484,2.5,"0"
"11327",38,2,13,2781663,2784794,3131,3.1,"0"
"11527",38,8,67,2790653,2794091,3438,3.4,"0"
"11628",38,7,66,2797916,2801249,3333,3.3,"20"
"11727",38,8,19,2804197,2807303,3106,3.1,"0"
"11926",38,4,39,2813284,2816568,3284,3.3,"0"
"12029",38,6,17,2820191,2824225,4034,4,"0"
"10140",39,3,45,7279171,7285354,6183,6.2,"20"
"11108",39,2,68,7287851,7293734,5883,5.9,"0"
"1233",39,4,14,7296214,7302789,6575,6.6,"0"
"1423",39,5,15,7309771,7315109,5338,5.3,"20"
"1624",39,4,22,7320222,7325695,5473,5.5,"0"
"1828",39,7,33,7331277,7335361,4084,4.1,"20"
"1929",39,1,3,7339063,7343988,4925,4.9,"20"
"2125",39,6,40,7349257,7357641,8384,8.4,"0"
"2229",39,7,49,7362404,7367192,4788,4.8,"20"
"2327",39,2,60,7369661,7374515,4854,4.9,"0"
"2423",39,8,58,7377603,7383092,5489,5.5,"0"
"2525",39,4,62,7385537,7392798,7261,7.3,"0"
"2629",39,6,16,7395166,7400944,5778,5.8,"0"
"2827",39,8,10,7408327,7413814,5487,5.5,"0"
"3023",39,1,67,7419821,7427624,7803,7.8,"20"
"3126",39,4,46,7431023,7435413,4390,4.4,"0"
"3226",39,4,70,7438515,7442739,4224,4.2,"0"
"3330",39,8,74,7445431,7450623,5192,5.2,"0"
"3425",39,7,25,7453078,7459159,6081,6.1,"20"
"3630",39,3,53,7466019,7471381,5362,5.4,"20"
"3725",39,5,39,7473875,7478336,4461,4.5,"20"
"3829",39,4,6,7480848,7487198,6350,6.3,"0"
"4025",39,5,63,7493157,7498535,5378,5.4,"20"
"4126",39,8,66,7502030,7507026,4996,5,"0"
"4228",39,4,54,7509562,7513739,4177,4.2,"0"
"4325",39,6,32,7516200,7520392,4192,4.2,"0"
"4530",39,7,65,7525959,7531656,5697,5.7,"20"
"4627",39,7,73,7534183,7539787,5604,5.6,"20"
"4730",39,3,5,7542245,7548478,6233,6.2,"20"
"4920",39,3,69,7554316,7559191,4875,4.9,"20"
"5030",39,1,27,7561686,7565975,4289,4.3,"20"
"5224",39,1,43,7572339,7576364,4025,4,"20"
"5328",39,3,77,7578975,7583616,4641,4.6,"20"
"5427",39,5,55,7585977,7590307,4330,4.3,"20"
"5531",39,1,59,7593274,7598386,5112,5.1,"20"
"5624",39,6,64,7600910,7604930,4020,4,"0"
"5727",39,4,78,7607479,7612569,5090,5.1,"0"
"5827",39,6,72,7615061,7618797,3736,3.7,"0"
"5929",39,6,8,7621398,7624525,3127,3.1,"0"
"6131",39,3,37,7630028,7635810,5782,5.8,"20"
"6223",39,2,28,7638299,7643575,5276,5.3,"0"
"6424",39,3,29,7649261,7655351,6090,6.1,"20"
"6630",39,2,44,7662903,7668637,5734,5.7,"0"
"6730",39,6,80,7671340,7674802,3462,3.5,"0"
"6827",39,1,11,7677249,7681171,3922,3.9,"20"
"7027",39,2,4,7688330,7692574,4244,4.2,"0"
"7231",39,1,51,7697689,7701704,4015,4,"20"
"7323",39,7,9,7704382,7709280,4898,4.9,"20"
"7522",39,3,21,7714831,7719074,4243,4.2,"20"
"7727",39,6,48,7724904,7729129,4225,4.2,"0"
"7827",39,7,1,7731634,7736493,4859,4.9,"20"
"8025",39,5,47,7742317,7746827,4510,4.5,"20"
"8127",39,1,19,7749559,7753768,4209,4.2,"20"
"8326",39,5,79,7760652,7765135,4483,4.5,"20"
"8426",39,2,36,7768179,7772896,4717,4.7,"0"
"8525",39,7,17,7775520,7780231,4711,4.7,"20"
"8728",39,6,56,7785050,7789652,4602,4.6,"0"
"8825",39,1,75,7792342,7795932,3590,3.6,"20"
"8929",39,8,26,7802387,7806480,4093,4.1,"0"
"9124",39,8,50,7814988,7819142,4154,4.2,"0"
"9229",39,6,24,7821594,7826862,5268,5.3,"0"
"9424",39,8,42,7832551,7836535,3984,4,"0"
"9527",39,5,71,7839084,7842531,3447,3.4,"20"
"9633",39,5,23,7845222,7848628,3406,3.4,"20"
"9831",39,8,34,7853442,7857958,4516,4.5,"0"
"9929",39,2,76,7860430,7864867,4437,4.4,"0"
"10024",39,4,38,7867311,7871714,4403,4.4,"0"
"10141",39,7,41,7874195,7878061,3866,3.9,"20"
"10232",39,3,61,7881040,7885530,4490,4.5,"20"
"10327",39,8,2,7888190,7891735,3545,3.5,"0"
"10527",39,8,18,7897182,7900560,3378,3.4,"0"
"10730",39,2,20,7905784,7909555,3771,3.8,"0"
"10932",39,5,7,7915859,7919619,3760,3.8,"20"
"11133",39,1,35,7928200,7932211,4011,4,"20"
"11231",39,5,31,7935211,7939153,3942,3.9,"20"
"11424",39,7,57,7944404,7948797,4393,4.4,"20"
"11528",39,2,12,7951478,7955650,4172,4.2,"0"
"11728",39,4,30,7961256,7965206,3950,4,"0"
"11927",39,2,52,7970039,7973635,3596,3.6,"0"
"12030",39,3,13,7976416,7980806,4390,4.4,"20"
"10142",40,8,25,12113256,12120828,7572,7.6,"0"
"1234",40,6,47,12125536,12130330,4794,4.8,"0"
"1332",40,1,34,12133097,12143467,10370,10.4,"20"
"1424",40,5,78,12148675,12155635,6960,7,"20"
"1525",40,6,79,12158918,12165725,6807,6.8,"0"
"1625",40,8,33,12168215,12173071,4856,4.9,"0"
"1726",40,7,72,12179338,12190008,10670,10.7,"20"
"1829",40,6,7,12193396,12200055,6659,6.7,"0"
"2025",40,3,36,12208376,12218838,10462,10.5,"20"
"2126",40,4,13,12222959,12230398,7439,7.4,"0"
"2328",40,3,20,12236251,12243982,7731,7.7,"20"
"2526",40,7,80,12250131,12255825,5694,5.7,"20"
"2630",40,7,32,12262863,12269236,6373,6.4,"20"
"2828",40,1,2,12275156,12281715,6559,6.6,"20"
"3024",40,1,58,12286766,12293981,7215,7.2,"20"
"3127",40,3,76,12298011,12307471,9460,9.5,"20"
"3227",40,5,46,12310784,12320395,9611,9.6,"20"
"3331",40,5,22,12323398,12335544,12146,12.1,"20"
"3526",40,2,35,12344882,12351386,6504,6.5,"0"
"3631",40,5,62,12356082,12364895,8813,8.8,"20"
"3726",40,8,17,12368136,12372395,4259,4.3,"0"
"3928",40,8,65,12385265,12392735,7470,7.5,"0"
"4026",40,2,43,12396376,12400775,4399,4.4,"0"
"4127",40,5,38,12405366,12412511,7145,7.1,"20"
"4229",40,6,71,12420656,12426492,5836,5.8,"0"
"4326",40,5,30,12430006,12434715,4709,4.7,"20"
"4531",40,3,44,12439539,12446796,7257,7.3,"20"
"4628",40,3,28,12459081,12465495,6414,6.4,"20"
"4827",40,2,67,12472400,12482233,9833,9.8,"0"
"4921",40,8,73,12485336,12491935,6599,6.6,"0"
"5031",40,1,42,12496588,12501896,5308,5.3,"20"
"5129",40,8,49,12505477,12510105,4628,4.6,"0"
"5225",40,3,60,12516151,12521395,5244,5.2,"20"
"5329",40,1,66,12530111,12535758,5647,5.6,"20"
"5428",40,7,64,12540783,12544690,3907,3.9,"20"
"5532",40,1,74,12550057,12556595,6538,6.5,"20"
"5625",40,4,5,12559767,12569245,9478,9.5,"0"
"5828",40,6,31,12586843,12593933,7090,7.1,"0"
"6027",40,2,3,12601508,12608620,7112,7.1,"0"
"6224",40,3,68,12615459,12622814,7355,7.4,"20"
"6327",40,4,37,12626529,12632091,5562,5.6,"0"
"6425",40,5,54,12635612,12643627,8015,8,"20"
"6527",40,7,40,12650217,12656921,6704,6.7,"20"
"6631",40,4,29,12664328,12676660,12332,12.3,"0"
"6828",40,4,45,12683658,12689801,6143,6.1,"0"
"6932",40,8,57,12711865,12718290,6425,6.4,"0"
"7028",40,8,41,12720858,12728867,8009,8,"0"
"7128",40,6,23,12733377,12738959,5582,5.6,"0"
"7324",40,1,26,12744418,12749068,4650,4.7,"20"
"7523",40,8,9,12756375,12767387,11012,11,"0"
"7728",40,4,69,12773776,12781267,7491,7.5,"0"
"7828",40,2,51,12784419,12789953,5534,5.5,"0"
"7930",40,1,50,12792600,12799968,7368,7.4,"20"
"8026",40,3,4,12802873,12808361,5488,5.5,"20"
"8230",40,2,27,12813353,12828830,15477,15.5,"0"
"8427",40,4,61,12836123,12845934,9811,9.8,"0"
"8526",40,2,59,12848761,12854852,6091,6.1,"0"
"8625",40,2,11,12858752,12865019,6267,6.3,"0"
"8826",40,3,12,12872761,12878087,5326,5.3,"20"
"9028",40,6,15,12883664,12887361,3697,3.7,"0"
"9230",40,6,55,12892796,12898496,5700,5.7,"0"
"9325",40,1,18,12900912,12908064,7152,7.2,"20"
"9528",40,7,24,12914484,12924152,9668,9.7,"20"
"9723",40,6,39,12931026,12941032,10006,10,"0"
"9832",40,4,21,12943846,12950404,6558,6.6,"0"
"10025",40,5,14,12955854,12960571,4717,4.7,"20"
"10233",40,6,63,12965971,12977621,11650,11.7,"0"
"10328",40,2,75,12982801,12987752,4951,5,"0"
"10426",40,2,19,12990523,12994731,4208,4.2,"0"
"10626",40,5,70,13002119,13011250,9131,9.1,"20"
"10731",40,8,1,13013929,13017634,3705,3.7,"0"
"10933",40,7,16,13023502,13031885,8383,8.4,"20"
"11134",40,4,53,13038738,13048326,9588,9.6,"0"
"11232",40,7,56,13051659,13056370,4711,4.7,"20"
"11328",40,4,77,13058915,13065743,6828,6.8,"0"
"11425",40,1,10,13068582,13075262,6680,6.7,"20"
"11629",40,5,6,13080776,13090174,9398,9.4,"20"
"11826",40,3,52,13094773,13103025,8252,8.3,"20"
"11928",40,7,8,13105504,13115348,9844,9.8,"20"
"12120",40,7,48,13120275,13127273,6998,7,"20"
"10143",41,5,21,24513476,24519388,5912,5.9,"20"
"1235",41,8,72,24524340,24530112,5772,5.8,"0"
"1333",41,6,6,24532605,24539082,6477,6.5,"0"
"1526",41,6,30,24544872,24548920,4048,4,"0"
"1727",41,7,79,24554895,24564639,9744,9.7,"20"
"1830",41,1,57,24567226,24570051,2825,2.8,"20"
"1930",41,3,59,24572639,24578189,5550,5.5,"20"
"2026",41,8,32,24580707,24585319,4612,4.6,"0"
"2230",41,7,71,24591160,24597681,6521,6.5,"20"
"2329",41,3,19,24600197,24605213,5016,5,"20"
"2527",41,1,33,24612323,24618567,6244,6.2,"20"
"2631",41,3,51,24621721,24630648,8927,8.9,"20"
"2727",41,4,12,24633252,24636076,2824,2.8,"0"
"2932",41,8,56,24642243,24646300,4057,4.1,"0"
"3025",41,7,55,24649136,24654359,5223,5.2,"20"
"3128",41,7,47,24657184,24661314,4130,4.1,"20"
"3228",41,2,50,24663739,24667956,4217,4.2,"0"
"3332",41,1,9,24670531,24675348,4817,4.8,"20"
"3527",41,7,31,24680888,24689268,8380,8.4,"20"
"3727",41,6,38,24719784,24726508,6724,6.7,"0"
"3830",41,2,2,24729026,24731910,2884,2.9,"0"
"4027",41,8,16,24737418,24740834,3416,3.4,"0"
"4230",41,7,63,24746269,24751783,5514,5.5,"20"
"4327",41,2,42,24755265,24760891,5626,5.6,"0"
"4430",41,6,78,24763759,24772594,8835,8.8,"0"
"4532",41,3,3,24775548,24781228,5680,5.7,"20"
"4731",41,6,62,24787993,24800519,12526,12.5,"0"
"4828",41,5,61,24803253,24810331,7078,7.1,"20"
"4922",41,3,67,24813508,24820265,6757,6.8,"20"
"5032",41,6,70,24823369,24829236,5867,5.9,"0"
"5130",41,4,28,24832292,24837714,5422,5.4,"0"
"5330",41,2,10,24845218,24847863,2645,2.6,"0"
"5533",41,4,68,24853620,24858382,4762,4.8,"0"
"5626",41,6,46,24860904,24864692,3788,3.8,"0"
"5728",41,4,60,24867606,24872396,4790,4.8,"0"
"5829",41,3,43,24875182,24877912,2730,2.7,"20"
"5930",41,2,58,24880357,24886636,6279,6.3,"0"
"6028",41,8,24,24889469,24893078,3609,3.6,"0"
"6225",41,4,36,24899298,24903466,4168,4.2,"0"
"6328",41,5,69,24905988,24910030,4042,4,"20"
"6426",41,2,26,24913775,24917188,3413,3.4,"0"
"6632",41,8,8,24924257,24927948,3691,3.7,"0"
"6829",41,7,7,24934275,24942852,8577,8.6,"20"
"7029",41,1,41,24949591,24954293,4702,4.7,"20"
"7129",41,5,45,24957221,24962529,5308,5.3,"20"
"7232",41,8,40,24965080,24969127,4047,4,"0"
"7325",41,1,49,24971588,24973940,2352,2.4,"20"
"7430",41,5,13,24976488,24982655,6167,6.2,"20"
"7631",41,5,5,24988631,24994154,5523,5.5,"20"
"7829",41,2,18,24999912,25004795,4883,4.9,"0"
"8027",41,5,77,25012249,25017621,5372,5.4,"20"
"8128",41,6,14,25020546,25030089,9543,9.5,"0"
"8327",41,4,52,25035727,25040032,4305,4.3,"0"
"8428",41,2,66,25044011,25047790,3779,3.8,"0"
"8527",41,8,64,25052019,25056571,4552,4.6,"0"
"8626",41,1,1,25059434,25064270,4836,4.8,"20"
"8827",41,8,80,25070759,25078473,7714,7.7,"0"
"8930",41,6,22,25081130,25090017,8887,8.9,"0"
"9125",41,1,17,25101762,25106830,5068,5.1,"20"
"9326",41,3,27,25112491,25116668,4177,4.2,"20"
"9529",41,3,11,25122554,25127089,4535,4.5,"20"
"9724",41,5,29,25132785,25140971,8186,8.2,"20"
"9930",41,5,37,25146088,25149525,3437,3.4,"20"
"10026",41,8,48,25152152,25156679,4527,4.5,"0"
"10144",41,3,75,25159312,25162904,3592,3.6,"20"
"10234",41,3,35,25166367,25169604,3237,3.2,"20"
"10329",41,4,76,25172197,25177565,5368,5.4,"0"
"10427",41,4,20,25180131,25183012,2881,2.9,"0"
"10627",41,1,65,25189099,25196096,6997,7,"20"
"10732",41,2,74,25198497,25204194,5697,5.7,"0"
"10825",41,7,15,25206848,25211861,5013,5,"20"
"11025",41,7,39,25217581,25222827,5246,5.2,"20"
"11135",41,1,73,25225493,25229884,4391,4.4,"20"
"11233",41,7,23,25232754,25238330,5576,5.6,"20"
"11426",41,5,53,25245043,25253284,8241,8.2,"20"
"11529",41,6,54,25257073,25263364,6291,6.3,"0"
"11630",41,4,44,25266839,25270011,3172,3.2,"0"
"11729",41,4,4,25272675,25277900,5225,5.2,"0"
"11929",41,1,25,25284621,25289542,4921,4.9,"20"
"12121",41,2,34,25295367,25300549,5182,5.2,"0"
"10145",42,6,5,950633,957304,6671,6.7,"0"
"1236",42,4,19,965827,971388,5561,5.6,"0"
"1425",42,5,20,978415,983734,5319,5.3,"20"
"1626",42,8,15,989169,994449,5280,5.3,"0"
"1831",42,4,11,999792,1005118,5326,5.3,"0"
"2027",42,6,13,1018337,1036280,17943,17.9,"0"
"2231",42,7,78,1041780,1050731,8951,9,"20"
"2330",42,8,31,1053362,1060398,7036,7,"0"
"2528",42,8,7,1068066,1080172,12106,12.1,"0"
"2728",42,1,80,1089872,1095108,5236,5.2,"20"
"2829",42,6,45,1098520,1105457,6937,6.9,"0"
"2933",42,7,62,1108048,1131527,23479,23.5,"20"
"3026",42,7,54,1135344,1141987,6643,6.6,"20"
"3129",42,4,35,1145065,1150080,5015,5,"0"
"3229",42,2,41,1159404,1174661,15257,15.3,"0"
"3333",42,3,58,1177720,1194735,17015,17,"20"
"3426",42,5,28,1197257,1203483,6226,6.2,"20"
"3632",42,3,42,1210848,1231932,21084,21.1,"20"
"3728",42,7,46,1235075,1252722,17647,17.6,"20"
"3831",42,3,34,1256590,1270731,14141,14.1,"20"
"3929",42,7,22,1292629,1300429,7800,7.8,"20"
"4128",42,6,37,1305620,1314439,8819,8.8,"0"
"4231",42,7,70,1317051,1320568,3517,3.5,"20"
"4328",42,5,60,1328159,1333537,5378,5.4,"20"
"4431",42,7,14,1336396,1341031,4635,4.6,"20"
"4629",42,3,26,1346849,1350927,4078,4.1,"20"
"4829",42,7,30,1358393,1361686,3293,3.3,"20"
"5033",42,3,66,1366755,1373167,6412,6.4,"20"
"5131",42,7,6,1375745,1381482,5737,5.7,"20"
"5331",42,6,61,1386750,1390943,4193,4.2,"0"
"5429",42,1,24,1398669,1405939,7270,7.3,"20"
"5627",42,8,63,1418606,1426739,8133,8.1,"0"
"5729",42,1,56,1429369,1433900,4531,4.5,"20"
"5830",42,8,47,1441806,1444927,3121,3.1,"0"
"5931",42,3,18,1447503,1450798,3295,3.3,"20"
"6132",42,2,73,1457474,1460968,3494,3.5,"0"
"6226",42,1,64,1463506,1466295,2789,2.8,"20"
"6329",42,1,72,1469006,1475059,6053,6.1,"20"
"6427",42,2,57,1477366,1481604,4238,4.2,"0"
"6528",42,4,3,1483942,1486876,2934,2.9,"0"
"6731",42,4,67,1502864,1506093,3229,3.2,"0"
"6830",42,1,16,1508799,1513338,4539,4.5,"20"
"7030",42,5,12,1518988,1522819,3831,3.8,"20"
"7233",42,4,59,1537791,1544740,6949,6.9,"0"
"7326",42,1,48,1547512,1552266,4754,4.8,"20"
"7431",42,1,40,1554596,1557401,2805,2.8,"20"
"7524",42,2,9,1560237,1563719,3482,3.5,"0"
"7729",42,5,4,1571568,1575815,4247,4.2,"20"
"7931",42,8,23,1583903,1586833,2930,2.9,"0"
"8129",42,5,36,1592589,1595695,3106,3.1,"20"
"8231",42,2,1,1598441,1601506,3065,3.1,"0"
"8429",42,8,39,1617169,1625824,8655,8.7,"0"
"8528",42,2,25,1628308,1634306,5998,6,"0"
"8729",42,2,33,1640548,1643227,2679,2.7,"0"
"8828",42,6,21,1649766,1656932,7166,7.2,"0"
"9029",42,8,79,1662741,1666045,3304,3.3,"0"
"9126",42,7,38,1668353,1672982,4629,4.6,"20"
"9231",42,1,32,1680791,1685299,4508,4.5,"20"
"9425",42,4,43,1691325,1694678,3353,3.4,"0"
"9530",42,4,51,1697129,1700739,3610,3.6,"0"
"9634",42,5,44,1703230,1707430,4200,4.2,"20"
"9725",42,6,53,1709965,1716617,6652,6.7,"0"
"9833",42,2,49,1718952,1721570,2618,2.6,"0"
"9931",42,2,17,1731197,1734265,3068,3.1,"0"
"10146",42,6,29,1739249,1742967,3718,3.7,"0"
"10330",42,5,68,1755789,1760357,4568,4.6,"20"
"10428",42,8,55,1768896,1771736,2840,2.8,"0"
"10528",42,5,52,1774746,1778595,3849,3.8,"20"
"10628",42,3,10,1781066,1784306,3240,3.2,"20"
"10826",42,3,74,1789989,1797198,7209,7.2,"20"
"10934",42,1,8,1799680,1802647,2967,3,"20"
"11136",42,3,2,1808951,1811239,2288,2.3,"20"
"11329",42,4,27,1816827,1819758,2931,2.9,"0"
"11530",42,2,65,1824718,1827728,3010,3,"0"
"11631",42,5,76,1835463,1839438,3975,4,"20"
"11730",42,8,71,1841985,1844458,2473,2.5,"0"
"11827",42,6,69,1850357,1852812,2455,2.5,"0"
"11930",42,6,77,1866777,1869313,2536,2.5,"0"
"12031",42,4,75,1871666,1873640,1974,2,"0"
"12122",42,3,50,1876281,1878558,2277,2.3,"20"
"10147",43,5,51,6354705,6358142,3437,3.4,"20"
"11109",43,1,63,6360535,6364681,4146,4.1,"20"
"1237",43,7,69,6367678,6371396,3718,3.7,"20"
"1334",43,4,2,6375006,6377883,2877,2.9,"0"
"1527",43,6,20,6385461,6388286,2825,2.8,"0"
"1728",43,1,39,6393617,6398281,4664,4.7,"20"
"1832",43,5,27,6400677,6404111,3434,3.4,"20"
"2028",43,8,70,6409681,6414085,4404,4.4,"0"
"2127",43,8,62,6417221,6420584,3363,3.4,"0"
"2232",43,3,1,6422933,6426033,3100,3.1,"20"
"2424",43,6,4,6432172,6434716,2544,2.5,"0"
"2632",43,6,36,6439323,6442408,3085,3.1,"0"
"2729",43,5,3,6444735,6447768,3033,3,"20"
"2934",43,4,74,6453657,6456325,2668,2.7,"0"
"3027",43,5,59,6458889,6462170,3281,3.3,"20"
"3130",43,4,58,6465297,6468313,3016,3,"0"
"3230",43,8,78,6472012,6476074,4062,4.1,"0"
"3334",43,7,53,6478960,6482347,3387,3.4,"20"
"3427",43,4,42,6486285,6489333,3048,3,"0"
"3528",43,6,28,6491724,6495349,3625,3.6,"0"
"3729",43,1,71,6501865,6505679,3814,3.8,"20"
"3832",43,5,11,6508503,6511350,2847,2.8,"20"
"4028",43,8,14,6516766,6519930,3164,3.2,"0"
"4232",43,1,7,6525438,6529126,3688,3.7,"20"
"4432",43,1,79,6535649,6540071,4422,4.4,"20"
"4533",43,7,21,6543186,6545802,2616,2.6,"20"
"4732",43,4,10,6550982,6554206,3224,3.2,"0"
"4923",43,2,48,6560081,6563077,2996,3,"0"
"5034",43,2,80,6566162,6568847,2685,2.7,"0"
"5132",43,8,30,6572239,6575116,2877,2.9,"0"
"5332",43,7,37,6581128,6586244,5116,5.1,"20"
"5430",43,5,75,6588639,6591965,3326,3.3,"20"
"5534",43,3,17,6594998,6598226,3228,3.2,"20"
"5730",43,3,65,6603970,6608310,4340,4.3,"20"
"5831",43,7,77,6610747,6613363,2616,2.6,"20"
"5932",43,6,52,6616896,6619157,2261,2.3,"0"
"6029",43,2,16,6621683,6624225,2542,2.5,"0"
"6227",43,8,46,6629082,6631747,2665,2.7,"0"
"6330",43,8,6,6634180,6637227,3047,3,"0"
"6529",43,2,72,6642258,6645901,3643,3.6,"0"
"6633",43,5,67,6648788,6653195,4407,4.4,"20"
"6732",43,1,55,6656260,6659767,3507,3.5,"20"
"6831",43,6,44,6662268,6664930,2662,2.7,"0"
"6933",43,8,54,6667268,6670368,3100,3.1,"0"
"7031",43,1,31,6673229,6676451,3222,3.2,"20"
"7234",43,2,64,6682044,6684886,2842,2.8,"0"
"7327",43,6,60,6687495,6689992,2497,2.5,"0"
"7432",43,6,12,6692387,6694860,2473,2.5,"0"
"7632",43,3,49,6700227,6704073,3846,3.8,"20"
"7730",43,3,41,6706616,6708935,2319,2.3,"20"
"7830",43,2,40,6711274,6713773,2499,2.5,"0"
"7932",43,7,45,6716427,6718645,2218,2.2,"20"
"8028",43,7,5,6721198,6723635,2437,2.4,"20"
"8232",43,3,73,6731047,6733740,2693,2.7,"20"
"8328",43,8,38,6736081,6738637,2556,2.6,"0"
"8430",43,6,68,6742597,6746627,4030,4,"0"
"8529",43,7,29,6748990,6752486,3496,3.5,"20"
"8730",43,2,32,6758356,6761782,3426,3.4,"0"
"8931",43,6,76,6766417,6770188,3771,3.8,"0"
"9030",43,3,57,6774210,6778068,3858,3.9,"20"
"9127",43,4,50,6781354,6783900,2546,2.5,"0"
"9232",43,7,13,6786237,6788904,2667,2.7,"20"
"9426",43,8,22,6794602,6798848,4246,4.2,"0"
"9635",43,2,24,6803536,6807072,3536,3.5,"0"
"9834",43,3,33,6812343,6814604,2261,2.3,"20"
"9932",43,4,66,6816958,6819612,2654,2.7,"0"
"10027",43,5,43,6822315,6825379,3064,3.1,"20"
"10148",43,1,47,6828808,6832041,3233,3.2,"20"
"10235",43,7,61,6834697,6837925,3228,3.2,"20"
"10331",43,1,23,6840483,6842220,1737,1.7,"20"
"10529",43,3,25,6846728,6849137,2409,2.4,"20"
"10733",43,1,15,6855281,6858495,3214,3.2,"20"
"10935",43,4,18,6863000,6865319,2319,2.3,"0"
"11137",43,2,8,6872912,6876493,3581,3.6,"0"
"11330",43,4,26,6881237,6883644,2407,2.4,"0"
"11531",43,4,34,6890941,6894564,3623,3.6,"0"
"11632",43,2,56,6897991,6900866,2875,2.9,"0"
"11731",43,5,19,6904275,6907489,3214,3.2,"20"
"11931",43,5,35,6913312,6916335,3023,3,"20"
"12032",43,3,9,6918715,6922424,3709,3.7,"20"
"10149",44,8,45,1375640,1380301,4661,4.7,"0"
"11138",44,3,16,1384343,1389163,4820,4.8,"20"
"1335",44,3,56,1395081,1399526,4445,4.4,"20"
"1426",44,1,38,1402931,1407530,4599,4.6,"20"
"1528",44,6,3,1413017,1419474,6457,6.5,"0"
"1729",44,7,68,1425516,1430189,4673,4.7,"20"
"1833",44,5,74,1432802,1437548,4746,4.7,"20"
"1931",44,8,21,1441966,1446947,4981,5,"0"
"2128",44,2,79,1452439,1457716,5277,5.3,"0"
"2233",44,2,31,1463585,1468018,4433,4.4,"0"
"2425",44,7,28,1474531,1478500,3969,4,"20"
"2633",44,7,76,1484905,1489570,4665,4.7,"20"
"2730",44,2,15,1495141,1498446,3305,3.3,"0"
"2935",44,2,71,1503789,1508350,4561,4.6,"0"
"3028",44,6,27,1510879,1515488,4609,4.6,"0"
"3231",44,8,5,1520513,1525273,4760,4.8,"0"
"3428",44,1,30,1532504,1536274,3770,3.8,"20"
"3633",44,7,60,1541022,1544486,3464,3.5,"20"
"3730",44,8,53,1549441,1553615,4174,4.2,"0"
"3833",44,4,17,1556864,1564207,7343,7.3,"0"
"4029",44,4,57,1572630,1576109,3479,3.5,"0"
"4129",44,7,36,1581447,1584694,3247,3.2,"20"
"4233",44,6,59,1587638,1591092,3454,3.5,"0"
"4329",44,6,75,1594343,1597594,3251,3.3,"0"
"4433",44,2,7,1600276,1605011,4735,4.7,"0"
"4630",44,3,64,1613482,1617427,3945,3.9,"20"
"4733",44,6,11,1619862,1624532,4670,4.7,"0"
"4924",44,5,58,1633303,1638419,5116,5.1,"20"
"5035",44,5,26,1642616,1646163,3547,3.5,"20"
"5226",44,4,1,1655655,1658316,2661,2.7,"0"
"5431",44,7,12,1667174,1669826,2652,2.7,"20"
"5628",44,2,63,1676499,1681296,4797,4.8,"0"
"5731",44,1,70,1686810,1691404,4594,4.6,"20"
"5832",44,5,34,1694110,1699902,5792,5.8,"20"
"5933",44,1,46,1706496,1711183,4687,4.7,"20"
"6030",44,4,49,1715320,1718661,3341,3.3,"0"
"6133",44,7,20,1722089,1726835,4746,4.7,"20"
"6331",44,6,67,1733011,1738145,5134,5.1,"0"
"6428",44,1,22,1741475,1745636,4161,4.2,"20"
"6634",44,6,43,1753115,1756001,2886,2.9,"0"
"6733",44,3,40,1758409,1761803,3394,3.4,"20"
"6832",44,4,25,1764458,1767824,3366,3.4,"0"
"7032",44,1,14,1772430,1777498,5068,5.1,"20"
"7235",44,4,33,1783565,1786436,2871,2.9,"0"
"7328",44,2,23,1789575,1792258,2683,2.7,"0"
"7525",44,6,35,1797833,1803732,5899,5.9,"0"
"7633",44,5,10,1806393,1810786,4393,4.4,"20"
"7831",44,8,29,1819713,1825158,5445,5.4,"0"
"8029",44,4,65,1830418,1834020,3602,3.6,"0"
"8130",44,7,52,1838597,1841925,3328,3.3,"20"
"8233",44,3,72,1844708,1848170,3462,3.5,"20"
"8329",44,5,66,1851578,1857968,6390,6.4,"20"
"8431",44,3,32,1863616,1867260,3644,3.6,"20"
"8627",44,1,78,1872785,1876792,4007,4,"20"
"8731",44,8,37,1880138,1884758,4620,4.6,"0"
"8829",44,2,55,1887615,1890212,2597,2.6,"0"
"8932",44,5,50,1892935,1896878,3943,3.9,"20"
"9031",44,5,42,1899827,1903258,3431,3.4,"20"
"9128",44,3,24,1905901,1908897,2996,3,"20"
"9327",44,5,2,1914747,1917661,2914,2.9,"20"
"9531",44,6,51,1926338,1929488,3150,3.1,"0"
